iso_i,code,year,ppi_i
POL,60,2004,196.0751583
POL,60,2005,194.9684144
POL,60,2006,194.5024123
POL,60,2007,197.8488572
POL,60,2008,208.8792346
POL,60,2009,237.8562221
POL,60,2010,.
POL,60,2011,.
POL,61,1995,100
POL,61,1996,118.0361126
POL,61,1997,137.1566105
POL,61,1998,150.3026884
POL,61,1999,158.1566395
POL,61,2000,172.6814235
POL,61,2001,185.967283
POL,61,2002,191.1153179
POL,61,2003,193.7099736
POL,61,2004,196.0751583
POL,61,2005,194.9684144
POL,61,2006,194.5024123
POL,61,2007,197.8488572
POL,61,2008,208.8792346
POL,61,2009,237.8562221
POL,61,2010,.
POL,61,2011,.
POL,62,1995,100
POL,62,1996,118.0361126
POL,62,1997,137.1566105
POL,62,1998,150.3026884
POL,62,1999,158.1566395
POL,62,2000,172.6814235
POL,62,2001,185.967283
POL,62,2002,191.1153179
POL,62,2003,193.7099736
POL,62,2004,196.0751583
POL,62,2005,194.9684144
POL,62,2006,194.5024123
POL,62,2007,197.8488572
POL,62,2008,208.8792346
POL,62,2009,237.8562221
POL,62,2010,.
POL,62,2011,.
POL,63,1995,100
POL,63,1996,118.0361126
POL,63,1997,137.1566105
POL,63,1998,150.3026884
POL,63,1999,158.1566395
POL,63,2000,172.6814235
POL,63,2001,185.967283
POL,63,2002,191.1153179
POL,63,2003,193.7099736
POL,63,2004,196.0751583
POL,63,2005,194.9684144
POL,63,2006,194.5024123
POL,63,2007,197.8488572
POL,63,2008,208.8792346
POL,63,2009,237.8562221
POL,63,2010,.
POL,63,2011,.
POL,64,1995,100
POL,64,1996,118.0361126
POL,64,1997,137.1566105
POL,64,1998,150.3026884
POL,64,1999,158.1566395
POL,64,2000,172.6814235
POL,64,2001,185.967283
POL,64,2002,191.1153179
POL,64,2003,193.7099736
POL,64,2004,196.0751583
POL,64,2005,194.9684144
POL,64,2006,194.5024123
POL,64,2007,197.8488572
POL,64,2008,208.8792346
POL,64,2009,237.8562221
POL,64,2010,.
POL,64,2011,.
POL,J,1995,100
POL,J,1996,129.8881247
POL,J,1997,164.8143531
POL,J,1998,141.7054672
POL,J,1999,137.112855
POL,J,2000,166.9370192
POL,J,2001,153.8843103
POL,J,2002,147.6399949
POL,J,2003,143.7424376
POL,J,2004,146.5223565
POL,J,2005,149.4699985
POL,J,2006,158.450984
POL,J,2007,156.9814145
POL,J,2008,146.9263891
POL,J,2009,160.7010024
POL,J,2010,.
POL,J,2011,.
POL,70,1995,100
POL,70,1996,126.3755454
POL,70,1997,163.9641834
POL,70,1998,213.5075391
POL,70,1999,236.3504396
POL,70,2000,263.8190768
POL,70,2001,283.9558742
POL,70,2002,293.1262158
POL,70,2003,292.3245788
POL,70,2004,301.5524893
POL,70,2005,314.9694765
POL,70,2006,321.3003224
POL,70,2007,337.058039
POL,70,2008,355.6333229
POL,70,2009,363.0154165
POL,70,2010,.
POL,70,2011,.
POL,71t74,1995,100
POL,71t74,1996,126.3755454
POL,71t74,1997,163.9641834
POL,71t74,1998,213.5075391
POL,71t74,1999,236.3504396
POL,71t74,2000,263.8190768
POL,71t74,2001,283.9558742
POL,71t74,2002,293.1262158
POL,71t74,2003,292.3245788
POL,71t74,2004,301.5524893
POL,71t74,2005,314.9694765
POL,71t74,2006,321.3003224
POL,71t74,2007,337.058039
POL,71t74,2008,355.6333229
POL,71t74,2009,363.0154165
POL,71t74,2010,.
POL,71t74,2011,.
POL,L,1995,100
POL,L,1996,115.2150436
POL,L,1997,132.3072215
POL,L,1998,144.7371143
POL,L,1999,150.542962
POL,L,2000,157.5702701
POL,L,2001,164.3951531
POL,L,2002,170.0328304
POL,L,2003,166.087973
POL,L,2004,173.8401669
POL,L,2005,179.9203735
POL,L,2006,184.5533349
POL,L,2007,187.5894979
POL,L,2008,203.8226215
POL,L,2009,214.4783579
POL,L,2010,.
POL,L,2011,.
POL,M,1995,100
POL,M,1996,127.9768344
POL,M,1997,150.0572277
POL,M,1998,165.5076203
POL,M,1999,178.6702814
POL,M,2000,197.6631864
POL,M,2001,226.8973349
POL,M,2002,234.9067925
POL,M,2003,228.748005
POL,M,2004,256.6905228
POL,M,2005,267.5690415
POL,M,2006,276.2785429
POL,M,2007,294.8913703
POL,M,2008,314.6988326
POL,M,2009,336.5496907
POL,M,2010,.
POL,M,2011,.
POL,N,1995,100
POL,N,1996,123.4127329
POL,N,1997,148.3538086
POL,N,1998,181.2597532
POL,N,1999,204.0885099
POL,N,2000,230.3192149
POL,N,2001,257.6825957
POL,N,2002,278.6002019
POL,N,2003,311.5874947
POL,N,2004,288.3655981
POL,N,2005,308.8942265
POL,N,2006,328.8108903
POL,N,2007,360.9537992
POL,N,2008,398.6828444
POL,N,2009,413.6426646
POL,N,2010,.
POL,N,2011,.
POL,O,1995,100
POL,O,1996,122.5315598
POL,O,1997,149.7945873
POL,O,1998,179.2603103
POL,O,1999,199.5511857
POL,O,2000,221.2916296
POL,O,2001,247.0942056
POL,O,2002,256.2444526
POL,O,2003,260.1943657
POL,O,2004,270.5389193
POL,O,2005,279.1977488
POL,O,2006,283.3520759
POL,O,2007,303.5096128
POL,O,2008,321.4532075
POL,O,2009,346.3313017
POL,O,2010,.
POL,O,2011,.
POL,P,1995,100
POL,P,1996,123.0070636
POL,P,1997,141.4295218
POL,P,1998,170.6814451
POL,P,1999,183.1032494
POL,P,2000,199.2532795
POL,P,2001,205.328677
POL,P,2002,209.0857222
POL,P,2003,210.7592591
POL,P,2004,218.0967653
POL,P,2005,222.6805814
POL,P,2006,224.8993184
POL,P,2007,230.5167587
POL,P,2008,240.1743548
POL,P,2009,248.5991372
POL,P,2010,.
POL,P,2011,.
PRT,AtB,1995,100
PRT,AtB,1996,97.07090129
PRT,AtB,1997,97.47533727
PRT,AtB,1998,102.9603718
PRT,AtB,1999,97.52306435
PRT,AtB,2000,104.0852865
PRT,AtB,2001,108.2124363
PRT,AtB,2002,102.1724847
PRT,AtB,2003,104.3599736
PRT,AtB,2004,100.8220721
PRT,AtB,2005,98.2739945
PRT,AtB,2006,98.63182419
PRT,AtB,2007,96.66411128
PRT,AtB,2008,93.98705049
PRT,AtB,2009,94.6362761
PRT,AtB,2010,.
PRT,AtB,2011,.
PRT,C,1995,100
PRT,C,1996,90.67765864
PRT,C,1997,93.59781403
PRT,C,1998,97.16273742
PRT,C,1999,99.17923062
PRT,C,2000,106.8380334
PRT,C,2001,100.8585327
PRT,C,2002,99.2307431
PRT,C,2003,98.08374642
PRT,C,2004,107.3577459
PRT,C,2005,112.4701887
PRT,C,2006,202.2474792
PRT,C,2007,184.4443531
PRT,C,2008,182.1677326
PRT,C,2009,189.5338388
PRT,C,2010,.
PRT,C,2011,.
PRT,15t16,1995,100
PRT,15t16,1996,111.0555585
PRT,15t16,1997,112.8512861
PRT,15t16,1998,123.1687067
PRT,15t16,1999,138.911699
PRT,15t16,2000,132.1059972
PRT,15t16,2001,143.5267061
PRT,15t16,2002,153.4882266
PRT,15t16,2003,155.6696523
PRT,15t16,2004,154.9156295
PRT,15t16,2005,151.0146912
PRT,15t16,2006,135.5904943
PRT,15t16,2007,129.6697883
PRT,15t16,2008,128.0692573
PRT,15t16,2009,133.2478459
PRT,15t16,2010,.
PRT,15t16,2011,.
PRT,17t18,1995,100
PRT,17t18,1996,106.3649099
PRT,17t18,1997,106.6848587
PRT,17t18,1998,106.6067902
PRT,17t18,1999,117.7159588
PRT,17t18,2000,116.2853619
PRT,17t18,2001,114.6475399
PRT,17t18,2002,125.9408398
PRT,17t18,2003,127.3676251
PRT,17t18,2004,125.726634
PRT,17t18,2005,124.1901036
PRT,17t18,2006,125.4256319
PRT,17t18,2007,131.4402448
PRT,17t18,2008,129.8178609
PRT,17t18,2009,135.0671558
PRT,17t18,2010,.
PRT,17t18,2011,.
PRT,19,1995,100
PRT,19,1996,105.3859059
PRT,19,1997,109.4198935
PRT,19,1998,114.1352092
PRT,19,1999,119.4869764
PRT,19,2000,122.0036959
PRT,19,2001,137.0357162
PRT,19,2002,143.6074863
PRT,19,2003,148.6252934
PRT,19,2004,150.7730419
PRT,19,2005,154.2216627
PRT,19,2006,149.9592503
PRT,19,2007,158.3521151
PRT,19,2008,156.3975544
PRT,19,2009,162.7216218
PRT,19,2010,.
PRT,19,2011,.
PRT,20,1995,100
PRT,20,1996,98.37958092
PRT,20,1997,92.01702051
PRT,20,1998,100.9990341
PRT,20,1999,117.9511523
PRT,20,2000,113.5135135
PRT,20,2001,113.7128753
PRT,20,2002,114.9335535
PRT,20,2003,111.6126045
PRT,20,2004,112.3333029
PRT,20,2005,115.1299806
PRT,20,2006,142.723974
PRT,20,2007,151.1666379
PRT,20,2008,149.3007685
PRT,20,2009,155.3378713
PRT,20,2010,.
PRT,20,2011,.
PRT,21t22,1995,100
PRT,21t22,1996,93.81517302
PRT,21t22,1997,98.43467158
PRT,21t22,1998,104.4509385
PRT,21t22,1999,106.467348
PRT,21t22,2000,127.4441096
PRT,21t22,2001,122.7708907
PRT,21t22,2002,128.5493621
PRT,21t22,2003,122.4614152
PRT,21t22,2004,120.012031
PRT,21t22,2005,121.3759783
PRT,21t22,2006,119.3553917
PRT,21t22,2007,118.8767583
PRT,21t22,2008,117.4094471
PRT,21t22,2009,122.1569974
PRT,21t22,2010,.
PRT,21t22,2011,.
PRT,23,1995,100
PRT,23,1996,100.2430325
PRT,23,1997,78.70223694
PRT,23,1998,233.2186816
PRT,23,1999,115.9493013
PRT,23,2000,128.7545948
PRT,23,2001,124.8529404
PRT,23,2002,33.95214481
PRT,23,2003,48.40219028
PRT,23,2004,147.5881446
PRT,23,2005,309.0285214
PRT,23,2006,564.5579361
PRT,23,2007,542.4475291
PRT,23,2008,535.7520291
PRT,23,2009,557.4156152
PRT,23,2010,.
PRT,23,2011,.
PRT,24,1995,100
PRT,24,1996,98.18211306
PRT,24,1997,97.50729424
PRT,24,1998,87.28119613
PRT,24,1999,82.74496156
PRT,24,2000,86.80812731
PRT,24,2001,94.25049827
PRT,24,2002,94.44033317
PRT,24,2003,95.8382171
PRT,24,2004,97.22584013
PRT,24,2005,98.60050164
PRT,24,2006,105.8705931
PRT,24,2007,111.6690055
PRT,24,2008,110.2906605
PRT,24,2009,114.7503566
PRT,24,2010,.
PRT,24,2011,.
PRT,25,1995,100
PRT,25,1996,107.5147774
PRT,25,1997,104.7537776
PRT,25,1998,105.1006101
PRT,25,1999,98.30368628
PRT,25,2000,94.3772242
PRT,25,2001,98.38341404
PRT,25,2002,111.7784711
PRT,25,2003,109.6600925
PRT,25,2004,109.8240635
PRT,25,2005,105.8410792
PRT,25,2006,118.898915
PRT,25,2007,125.383335
PRT,25,2008,123.8357123
PRT,25,2009,128.843114
PRT,25,2010,.
PRT,25,2011,.
PRT,26,1995,100
PRT,26,1996,97.09658419
PRT,26,1997,98.50403911
PRT,26,1998,102.3432529
PRT,26,1999,104.7388189
PRT,26,2000,100.1547443
PRT,26,2001,96.89143689
PRT,26,2002,99.35943891
PRT,26,2003,97.03615348
PRT,26,2004,95.82250869
PRT,26,2005,95.35773296
PRT,26,2006,95.5646491
PRT,26,2007,98.15521406
PRT,26,2008,96.94367154
PRT,26,2009,100.8636708
PRT,26,2010,.
PRT,26,2011,.
PRT,27t28,1995,100
PRT,27t28,1996,106.8020736
PRT,27t28,1997,105.1820318
PRT,27t28,1998,110.5020811
PRT,27t28,1999,114.2099383
PRT,27t28,2000,112.1449559
PRT,27t28,2001,111.6779966
PRT,27t28,2002,111.9218682
PRT,27t28,2003,111.1280493
PRT,27t28,2004,115.7845488
PRT,27t28,2005,115.7269815
PRT,27t28,2006,125.337464
PRT,27t28,2007,123.1602892
PRT,27t28,2008,121.6401058
PRT,27t28,2009,126.5587263
PRT,27t28,2010,.
PRT,27t28,2011,.
PRT,29,1995,100
PRT,29,1996,110.1176546
PRT,29,1997,107.2758004
PRT,29,1998,111.6516676
PRT,29,1999,126.8166111
PRT,29,2000,127.1714192
PRT,29,2001,126.5110797
PRT,29,2002,130.8097394
PRT,29,2003,132.0766204
PRT,29,2004,129.4163585
PRT,29,2005,130.7811163
PRT,29,2006,144.4894048
PRT,29,2007,150.3048409
PRT,29,2008,148.4496088
PRT,29,2009,154.4522942
PRT,29,2010,.
PRT,29,2011,.
PRT,30t33,1995,100
PRT,30t33,1996,99.83687301
PRT,30t33,1997,104.6810883
PRT,30t33,1998,97.21086438
PRT,30t33,1999,81.7067797
PRT,30t33,2000,77.98286091
PRT,30t33,2001,79.01882996
PRT,30t33,2002,68.8357214
PRT,30t33,2003,66.09146649
PRT,30t33,2004,65.14050185
PRT,30t33,2005,64.90005962
PRT,30t33,2006,94.67728856
PRT,30t33,2007,93.36556705
PRT,30t33,2008,92.21314377
PRT,30t33,2009,95.94186018
PRT,30t33,2010,.
PRT,30t33,2011,.
PRT,34t35,1995,100
PRT,34t35,1996,71.69544306
PRT,34t35,1997,70.38612466
PRT,34t35,1998,71.99522715
PRT,34t35,1999,78.02908824
PRT,34t35,2000,83.79399953
PRT,34t35,2001,89.14520412
PRT,34t35,2002,85.08020244
PRT,34t35,2003,76.87374795
PRT,34t35,2004,77.21542922
PRT,34t35,2005,75.02322303
PRT,34t35,2006,79.13571469
PRT,34t35,2007,81.95502829
PRT,34t35,2008,80.94344677
PRT,34t35,2009,84.21646345
PRT,34t35,2010,.
PRT,34t35,2011,.
PRT,36t37,1995,100
PRT,36t37,1996,113.3755614
PRT,36t37,1997,115.945337
PRT,36t37,1998,111.0076487
PRT,36t37,1999,128.2106723
PRT,36t37,2000,126.4190821
PRT,36t37,2001,133.3622129
PRT,36t37,2002,149.1654434
PRT,36t37,2003,152.6459217
PRT,36t37,2004,152.2754543
PRT,36t37,2005,151.7983692
PRT,36t37,2006,168.4868087
PRT,36t37,2007,176.6058038
PRT,36t37,2008,174.4259355
PRT,36t37,2009,181.4789956
PRT,36t37,2010,.
PRT,36t37,2011,.
PRT,E,1995,100
PRT,E,1996,100.4424642
PRT,E,1997,98.61489763
PRT,E,1998,101.0302519
PRT,E,1999,99.05404221
PRT,E,2000,89.96783088
PRT,E,2001,90.78111448
PRT,E,2002,97.22480173
PRT,E,2003,101.4100853
PRT,E,2004,103.931176
PRT,E,2005,102.3357236
PRT,E,2006,106.0236792
PRT,E,2007,116.7649137
PRT,E,2008,115.3236693
PRT,E,2009,119.9868793
PRT,E,2010,.
PRT,E,2011,.
PRT,F,1995,100
PRT,F,1996,105.756337
PRT,F,1997,114.8985031
PRT,F,1998,122.9142372
PRT,F,1999,130.5667138
PRT,F,2000,137.3478348
PRT,F,2001,144.4855488
PRT,F,2002,153.6786664
PRT,F,2003,160.7501743
PRT,F,2004,168.0531652
PRT,F,2005,172.0201363
PRT,F,2006,177.7676906
PRT,F,2007,185.9019819
PRT,F,2008,199.042836
PRT,F,2009,197.0219644
PRT,F,2010,.
PRT,F,2011,.
PRT,50,1995,100
PRT,50,1996,100.2468735
PRT,50,1997,102.9640317
PRT,50,1998,105.4997065
PRT,50,1999,107.3140167
PRT,50,2000,111.564173
PRT,50,2001,119.2272768
PRT,50,2002,123.7191431
PRT,50,2003,126.6625705
PRT,50,2004,128.5522104
PRT,50,2005,128.4550697
PRT,50,2006,143.4508002
PRT,50,2007,147.2203405
PRT,50,2008,149.1571983
PRT,50,2009,151.0047863
PRT,50,2010,.
PRT,50,2011,.
PRT,51,1995,100
PRT,51,1996,100.2468735
PRT,51,1997,102.9640317
PRT,51,1998,105.4997065
PRT,51,1999,107.3140167
PRT,51,2000,111.564173
PRT,51,2001,119.2272768
PRT,51,2002,123.7191431
PRT,51,2003,126.6625705
PRT,51,2004,128.5522104
PRT,51,2005,128.4550697
PRT,51,2006,143.4508002
PRT,51,2007,147.2203405
PRT,51,2008,149.1571983
PRT,51,2009,151.0047863
PRT,51,2010,.
PRT,51,2011,.
PRT,52,1995,100
PRT,52,1996,100.2468735
PRT,52,1997,102.9640317
PRT,52,1998,105.4997065
PRT,52,1999,107.3140167
PRT,52,2000,111.564173
PRT,52,2001,119.2272768
PRT,52,2002,123.7191431
PRT,52,2003,126.6625705
PRT,52,2004,128.5522104
PRT,52,2005,128.4550697
PRT,52,2006,143.4508002
PRT,52,2007,147.2203405
PRT,52,2008,149.1571983
PRT,52,2009,151.0047863
PRT,52,2010,.
PRT,52,2011,.
PRT,H,1995,100
PRT,H,1996,109.1099526
PRT,H,1997,116.8424303
PRT,H,1998,128.3704359
PRT,H,1999,136.2931261
PRT,H,2000,140.2907466
PRT,H,2001,144.6304206
PRT,H,2002,162.0640809
PRT,H,2003,174.1956403
PRT,H,2004,187.108138
PRT,H,2005,190.415756
PRT,H,2006,219.5076667
PRT,H,2007,227.6892858
PRT,H,2008,230.6848078
PRT,H,2009,233.5422661
PRT,H,2010,.
PRT,H,2011,.
PRT,60,1995,100
PRT,60,1996,106.6315164
PRT,60,1997,113.2960005
PRT,60,1998,114.7129042
PRT,60,1999,116.0100895
PRT,60,2000,115.1640953
PRT,60,2001,116.5349707
PRT,60,2002,117.8393252
PRT,60,2003,119.2687071
PRT,60,2004,118.4367342
PRT,60,2005,118.4239109
PRT,60,2006,119.9123363
PRT,60,2007,121.5417694
PRT,60,2008,123.1407952
PRT,60,2009,124.6661219
PRT,60,2010,.
PRT,60,2011,.
PRT,61,1995,100
PRT,61,1996,106.6315164
PRT,61,1997,113.2960005
PRT,61,1998,114.7129042
PRT,61,1999,116.0100895
PRT,61,2000,115.1640953
PRT,61,2001,116.5349707
PRT,61,2002,117.8393252
PRT,61,2003,119.2687071
PRT,61,2004,118.4367342
PRT,61,2005,118.4239109
PRT,61,2006,119.9123363
PRT,61,2007,121.5417694
PRT,61,2008,123.1407952
PRT,61,2009,124.6661219
PRT,61,2010,.
PRT,61,2011,.
PRT,62,1995,100
PRT,62,1996,106.6315164
PRT,62,1997,113.2960005
PRT,62,1998,114.7129042
PRT,62,1999,116.0100895
PRT,62,2000,115.1640953
PRT,62,2001,116.5349707
PRT,62,2002,117.8393252
PRT,62,2003,119.2687071
PRT,62,2004,118.4367342
PRT,62,2005,118.4239109
PRT,62,2006,119.9123363
PRT,62,2007,121.5417694
PRT,62,2008,123.1407952
PRT,62,2009,124.6661219
PRT,62,2010,.
PRT,62,2011,.
PRT,63,1995,100
PRT,63,1996,106.6315164
PRT,63,1997,113.2960005
PRT,63,1998,114.7129042
PRT,63,1999,116.0100895
PRT,63,2000,115.1640953
PRT,63,2001,116.5349707
PRT,63,2002,117.8393252
PRT,63,2003,119.2687071
PRT,63,2004,118.4367342
PRT,63,2005,118.4239109
PRT,63,2006,119.9123363
PRT,63,2007,121.5417694
PRT,63,2008,123.1407952
PRT,63,2009,124.6661219
PRT,63,2010,.
PRT,63,2011,.
PRT,64,1995,100
PRT,64,1996,106.6315164
PRT,64,1997,113.2960005
PRT,64,1998,114.7129042
PRT,64,1999,116.0100895
PRT,64,2000,115.1640953
PRT,64,2001,116.5349707
PRT,64,2002,117.8393252
PRT,64,2003,119.2687071
PRT,64,2004,118.4367342
PRT,64,2005,118.4239109
PRT,64,2006,119.9123363
PRT,64,2007,121.5417694
PRT,64,2008,123.1407952
PRT,64,2009,124.6661219
PRT,64,2010,.
PRT,64,2011,.
PRT,J,1995,100
PRT,J,1996,95.11640961
PRT,J,1997,98.88197441
PRT,J,1998,92.38607304
PRT,J,1999,83.08837486
PRT,J,2000,83.00115478
PRT,J,2001,85.4549583
PRT,J,2002,80.76063681
PRT,J,2003,78.9431331
PRT,J,2004,80.09819553
PRT,J,2005,80.81473176
PRT,J,2006,89.07983051
PRT,J,2007,90.23691304
PRT,J,2008,92.23313595
PRT,J,2009,89.86753748
PRT,J,2010,.
PRT,J,2011,.
PRT,70,1995,100
PRT,70,1996,103.9584188
PRT,70,1997,108.4642462
PRT,70,1998,117.3837233
PRT,70,1999,127.5504166
PRT,70,2000,133.2795981
PRT,70,2001,133.6389679
PRT,70,2002,141.0036064
PRT,70,2003,148.8058571
PRT,70,2004,152.2680395
PRT,70,2005,156.4040462
PRT,70,2006,165.5941373
PRT,70,2007,177.366541
PRT,70,2008,181.2902474
PRT,70,2009,176.6405092
PRT,70,2010,.
PRT,70,2011,.
PRT,71t74,1995,100
PRT,71t74,1996,103.9584188
PRT,71t74,1997,108.4642462
PRT,71t74,1998,117.3837233
PRT,71t74,1999,127.5504166
PRT,71t74,2000,133.2795981
PRT,71t74,2001,133.6389679
PRT,71t74,2002,141.0036064
PRT,71t74,2003,148.8058571
PRT,71t74,2004,152.2680395
PRT,71t74,2005,156.4040462
PRT,71t74,2006,165.5941373
PRT,71t74,2007,177.366541
PRT,71t74,2008,181.2902474
PRT,71t74,2009,176.6405092
PRT,71t74,2010,.
PRT,71t74,2011,.
PRT,L,1995,100
PRT,L,1996,103.4641786
PRT,L,1997,111.0029484
PRT,L,1998,116.5923811
PRT,L,1999,123.1410134
PRT,L,2000,133.9582723
PRT,L,2001,136.3359573
PRT,L,2002,138.6266076
PRT,L,2003,145.7712675
PRT,L,2004,148.0889081
PRT,L,2005,156.380823
PRT,L,2006,159.5265409
PRT,L,2007,165.4135572
PRT,L,2008,169.9923493
PRT,L,2009,179.2278001
PRT,L,2010,.
PRT,L,2011,.
PRT,M,1995,100
PRT,M,1996,105.4670011
PRT,M,1997,112.8329301
PRT,M,1998,118.7299743
PRT,M,1999,127.7797501
PRT,M,2000,138.2465469
PRT,M,2001,146.4960628
PRT,M,2002,158.6675744
PRT,M,2003,166.2659501
PRT,M,2004,174.8074203
PRT,M,2005,181.8215319
PRT,M,2006,187.840221
PRT,M,2007,184.0542204
PRT,M,2008,189.1490023
PRT,M,2009,199.4252077
PRT,M,2010,.
PRT,M,2011,.
PRT,N,1995,100
PRT,N,1996,105.8669926
PRT,N,1997,115.3093105
PRT,N,1998,124.0236313
PRT,N,1999,133.1390341
PRT,N,2000,141.9790806
PRT,N,2001,155.4728818
PRT,N,2002,166.5351516
PRT,N,2003,171.5650055
PRT,N,2004,183.3085123
PRT,N,2005,187.1499583
PRT,N,2006,171.371152
PRT,N,2007,175.1386752
PRT,N,2008,179.986667
PRT,N,2009,189.7650953
PRT,N,2010,.
PRT,N,2011,.
PRT,O,1995,100
PRT,O,1996,114.1628424
PRT,O,1997,116.4980007
PRT,O,1998,125.5179665
PRT,O,1999,140.590225
PRT,O,2000,154.8477449
PRT,O,2001,158.9818077
PRT,O,2002,167.4039357
PRT,O,2003,176.8045019
PRT,O,2004,186.1175651
PRT,O,2005,190.6419786
PRT,O,2006,180.9328684
PRT,O,2007,186.1500798
PRT,O,2008,191.3028769
PRT,O,2009,201.6960993
PRT,O,2010,.
PRT,O,2011,.
PRT,P,1995,100
PRT,P,1996,107.4653019
PRT,P,1997,111.3471218
PRT,P,1998,117.0825626
PRT,P,1999,123.1423967
PRT,P,2000,129.8391675
PRT,P,2001,139.1934276
PRT,P,2002,148.1065828
PRT,P,2003,153.2846165
PRT,P,2004,158.6475995
PRT,P,2005,162.6018628
PRT,P,2006,188.6575614
PRT,P,2007,196.9487546
PRT,P,2008,202.4004685
PRT,P,2009,213.3966079
PRT,P,2010,.
PRT,P,2011,.
ROU,AtB,1995,100
ROU,AtB,1996,150.5343391
ROU,AtB,1997,319.2502134
ROU,AtB,1998,422.961382
ROU,AtB,1999,534.584503
ROU,AtB,2000,787.7146424
ROU,AtB,2001,1111.327749
ROU,AtB,2002,1309.788668
ROU,AtB,2003,1569.949725
ROU,AtB,2004,1829.465766
ROU,AtB,2005,1785.940432
ROU,AtB,2006,1903.253467
ROU,AtB,2007,2169.717545
ROU,AtB,2008,2506.32178
ROU,AtB,2009,2495.627385
ROU,AtB,2010,.
ROU,AtB,2011,.
ROU,C,1995,100
ROU,C,1996,149.751917
ROU,C,1997,382.6601333
ROU,C,1998,464.9504238
ROU,C,1999,757.4446347
ROU,C,2000,1046.889152
ROU,C,2001,1311.774842
ROU,C,2002,1839.953998
ROU,C,2003,1939.06134
ROU,C,2004,2317.50064
ROU,C,2005,2707.119269
ROU,C,2006,3398.25771
ROU,C,2007,3893.745161
ROU,C,2008,4221.234597
ROU,C,2009,4314.646617
ROU,C,2010,.
ROU,C,2011,.
ROU,15t16,1995,100
ROU,15t16,1996,151.7304189
ROU,15t16,1997,350.0958733
ROU,15t16,1998,444.3069056
ROU,15t16,1999,606.6465431
ROU,15t16,2000,820.4648827
ROU,15t16,2001,1048.537011
ROU,15t16,2002,1176.872398
ROU,15t16,2003,1334.692028
ROU,15t16,2004,1547.057161
ROU,15t16,2005,1598.526077
ROU,15t16,2006,1705.566823
ROU,15t16,2007,1874.282433
ROU,15t16,2008,2092.635219
ROU,15t16,2009,2138.943302
ROU,15t16,2010,.
ROU,15t16,2011,.
ROU,17t18,1995,100
ROU,17t18,1996,150.8232314
ROU,17t18,1997,285.236022
ROU,17t18,1998,374.89316
ROU,17t18,1999,525.7043947
ROU,17t18,2000,710.8541054
ROU,17t18,2001,958.3694561
ROU,17t18,2002,1194.659021
ROU,17t18,2003,1442.881798
ROU,17t18,2004,1731.184348
ROU,17t18,2005,1827.207128
ROU,17t18,2006,2019.875682
ROU,17t18,2007,2227.873111
ROU,17t18,2008,2517.709503
ROU,17t18,2009,2573.424087
ROU,17t18,2010,.
ROU,17t18,2011,.
ROU,19,1995,100
ROU,19,1996,160.0794439
ROU,19,1997,361.818907
ROU,19,1998,464.501825
ROU,19,1999,624.7612148
ROU,19,2000,817.9646829
ROU,19,2001,1217.740276
ROU,19,2002,1604.474151
ROU,19,2003,2039.875654
ROU,19,2004,2392.940115
ROU,19,2005,2574.457706
ROU,19,2006,2906.212012
ROU,19,2007,3156.377141
ROU,19,2008,3277.050202
ROU,19,2009,3349.568293
ROU,19,2010,.
ROU,19,2011,.
ROU,20,1995,100
ROU,20,1996,150.3561644
ROU,20,1997,321.3482306
ROU,20,1998,410.7871781
ROU,20,1999,599.3775317
ROU,20,2000,858.9989296
ROU,20,2001,1205.58264
ROU,20,2002,1540.209075
ROU,20,2003,1809.511352
ROU,20,2004,2033.832074
ROU,20,2005,2113.820295
ROU,20,2006,2238.244641
ROU,20,2007,2330.076342
ROU,20,2008,2571.366225
ROU,20,2009,2628.268182
ROU,20,2010,.
ROU,20,2011,.
ROU,21t22,1995,100
ROU,21t22,1996,160.4117647
ROU,21t22,1997,306.7602082
ROU,21t22,1998,440.0487722
ROU,21t22,1999,643.973813
ROU,21t22,2000,845.3879467
ROU,21t22,2001,1055.400771
ROU,21t22,2002,1314.435329
ROU,21t22,2003,1536.239275
ROU,21t22,2004,1674.016263
ROU,21t22,2005,1740.76903
ROU,21t22,2006,1947.550184
ROU,21t22,2007,2210.671831
ROU,21t22,2008,2465.780246
ROU,21t22,2009,2520.345684
ROU,21t22,2010,.
ROU,21t22,2011,.
ROU,23,1995,100
ROU,23,1996,151.5307215
ROU,23,1997,369.4529592
ROU,23,1998,422.4155325
ROU,23,1999,605.3741223
ROU,23,2000,926.7450385
ROU,23,2001,1157.93383
ROU,23,2002,1481.452831
ROU,23,2003,1263.096364
ROU,23,2004,1455.40313
ROU,23,2005,1881.092583
ROU,23,2006,2052.42703
ROU,23,2007,2095.560998
ROU,23,2008,2799.809259
ROU,23,2009,2861.766449
ROU,23,2010,.
ROU,23,2011,.
ROU,24,1995,100
ROU,24,1996,153.9759503
ROU,24,1997,333.2203321
ROU,24,1998,408.1917236
ROU,24,1999,566.2785328
ROU,24,2000,839.6186441
ROU,24,2001,1092.098333
ROU,24,2002,1284.542412
ROU,24,2003,1496.673634
ROU,24,2004,1766.540248
ROU,24,2005,1886.108172
ROU,24,2006,2025.654131
ROU,24,2007,2093.721722
ROU,24,2008,2494.425167
ROU,24,2009,2549.62449
ROU,24,2010,.
ROU,24,2011,.
ROU,25,1995,100
ROU,25,1996,151.513019
ROU,25,1997,336.6018629
