iso_i,code,year,comp_i
SVN,52,1999,416.279128
SVN,52,2000,458.958319
SVN,52,2001,508.635805
SVN,52,2002,589.731304
SVN,52,2003,628.307818
SVN,52,2004,685.299649
SVN,52,2005,683.743168
SVN,52,2006,749.812726
SVN,52,2007,818.083445
SVN,52,2008,884.2435716
SVN,52,2009,886.3639241
SVN,52,2010,889.4829086
SVN,52,2011,904.2532975
SVN,H,1995,133.491744
SVN,H,1996,154.766698
SVN,H,1997,176.45156
SVN,H,1998,189.940579
SVN,H,1999,215.131554
SVN,H,2000,234.621335
SVN,H,2001,262.348583
SVN,H,2002,299.407699
SVN,H,2003,328.890661
SVN,H,2004,363.358445
SVN,H,2005,353.584687
SVN,H,2006,381.382365
SVN,H,2007,439.624533
SVN,H,2008,488.7902143
SVN,H,2009,503.1002055
SVN,H,2010,517.0633236
SVN,H,2011,506.7159533
SVN,60,1995,180.81652
SVN,60,1996,199.613828
SVN,60,1997,213.062909
SVN,60,1998,223.988153
SVN,60,1999,244.238267
SVN,60,2000,272.517094
SVN,60,2001,307.651686
SVN,60,2002,346.555435
SVN,60,2003,356.828058
SVN,60,2004,388.759256
SVN,60,2005,433.099168
SVN,60,2006,476.227561
SVN,60,2007,538.987191
SVN,60,2008,594.5320869
SVN,60,2009,582.0183433
SVN,60,2010,587.4796987
SVN,60,2011,499.0802959
SVN,61,1995,8.720033
SVN,61,1996,9.050572
SVN,61,1997,9.523936
SVN,61,1998,11.089599
SVN,61,1999,11.282109
SVN,61,2000,12.37982
SVN,61,2001,14.593244
SVN,61,2002,12.413056
SVN,61,2003,11.776923
SVN,61,2004,20.206932
SVN,61,2005,15.541686
SVN,61,2006,16.476568
SVN,61,2007,17.789211
SVN,61,2008,25.7636446
SVN,61,2009,22.57462081
SVN,61,2010,24.88280348
SVN,61,2011,47.97243976
SVN,62,1995,11.744731
SVN,62,1996,12.905893
SVN,62,1997,13.190394
SVN,62,1998,14.379479
SVN,62,1999,16.618024
SVN,62,2000,16.95339
SVN,62,2001,19.326145
SVN,62,2002,21.634159
SVN,62,2003,23.828334
SVN,62,2004,27.708416
SVN,62,2005,30.130147
SVN,62,2006,31.226419
SVN,62,2007,37.076445
SVN,62,2008,47.04434327
SVN,62,2009,45.4826687
SVN,62,2010,61.53112302
SVN,62,2011,60.53013845
SVN,63,1995,95.582883
SVN,63,1996,110.35445
SVN,63,1997,118.4192
SVN,63,1998,127.532643
SVN,63,1999,133.688172
SVN,63,2000,145.070804
SVN,63,2001,157.077943
SVN,63,2002,166.518818
SVN,63,2003,172.092781
SVN,63,2004,189.111057
SVN,63,2005,198.462048
SVN,63,2006,210.317563
SVN,63,2007,237.864947
SVN,63,2008,264.1667691
SVN,63,2009,256.9732963
SVN,63,2010,224.0286556
SVN,63,2011,213.7172536
SVN,64,1995,78.62383
SVN,64,1996,90.250744
SVN,64,1997,98.895106
SVN,64,1998,114.862003
SVN,64,1999,132.010077
SVN,64,2000,155.389087
SVN,64,2001,184.587856
SVN,64,2002,215.263423
SVN,64,2003,243.716696
SVN,64,2004,253.238077
SVN,64,2005,275.057739
SVN,64,2006,300.705178
SVN,64,2007,317.339983
SVN,64,2008,352.2238201
SVN,64,2009,363.3602639
SVN,64,2010,354.3092004
SVN,64,2011,344.4093329
SVN,J,1995,208.92359
SVN,J,1996,239.467935
SVN,J,1997,262.727646
SVN,J,1998,294.135653
SVN,J,1999,334.84591
SVN,J,2000,370.71755
SVN,J,2001,415.033064
SVN,J,2002,474.327773
SVN,J,2003,491.597925
SVN,J,2004,532.847907
SVN,J,2005,578.617639
SVN,J,2006,632.494179
SVN,J,2007,705.756166
SVN,J,2008,760.4420858
SVN,J,2009,784.3724323
SVN,J,2010,718.4998843
SVN,J,2011,783.0189555
SVN,70,1995,10.181124
SVN,70,1996,11.768651
SVN,70,1997,16.805652
SVN,70,1998,20.659606
SVN,70,1999,24.938417
SVN,70,2000,37.0226
SVN,70,2001,38.37283
SVN,70,2002,42.959762
SVN,70,2003,57.938764
SVN,70,2004,63.725612
SVN,70,2005,91.196598
SVN,70,2006,113.588173
SVN,70,2007,158.832211
SVN,70,2008,180.4526037
SVN,70,2009,146.3309347
SVN,70,2010,160.8096775
SVN,70,2011,159.2729436
SVN,71t74,1995,461.601543
SVN,71t74,1996,534.544824
SVN,71t74,1997,588.479793
SVN,71t74,1998,673.720243
SVN,71t74,1999,780.241542
SVN,71t74,2000,928.61256
SVN,71t74,2001,1101.9383
SVN,71t74,2002,1273.296714
SVN,71t74,2003,1414.742544
SVN,71t74,2004,1544.780777
SVN,71t74,2005,1593.203614
SVN,71t74,2006,1788.557626
SVN,71t74,2007,2050.154213
SVN,71t74,2008,2263.416778
SVN,71t74,2009,2268.51791
SVN,71t74,2010,2262.877737
SVN,71t74,2011,2326.087394
SVN,L,1995,393.892957
SVN,L,1996,465.963947
SVN,L,1997,523.140857
SVN,L,1998,571.319181
SVN,L,1999,637.24408
SVN,L,2000,715.866527
SVN,L,2001,844.569339
SVN,L,2002,947.788478
SVN,L,2003,1066.767358
SVN,L,2004,1128.221436
SVN,L,2005,1173.119517
SVN,L,2006,1237.934321
SVN,L,2007,1299.554194
SVN,L,2008,1456.592678
SVN,L,2009,1538.615116
SVN,L,2010,1519.86082
SVN,L,2011,1523.010418
SVN,M,1995,421.905362
SVN,M,1996,480.27668
SVN,M,1997,557.076641
SVN,M,1998,605.31559
SVN,M,1999,667.305005
SVN,M,2000,778.570163
SVN,M,2001,906.532797
SVN,M,2002,998.083552
SVN,M,2003,1088.186216
SVN,M,2004,1195.119499
SVN,M,2005,1276.064059
SVN,M,2006,1351.297133
SVN,M,2007,1413.508292
SVN,M,2008,1524.415023
SVN,M,2009,1628.083754
SVN,M,2010,1630.983936
SVN,M,2011,1653.100851
SVN,N,1995,388.45221
SVN,N,1996,431.878744
SVN,N,1997,482.596338
SVN,N,1998,517.553412
SVN,N,1999,586.4242
SVN,N,2000,664.21075
SVN,N,2001,756.426221
SVN,N,2002,816.576346
SVN,N,2003,876.000863
SVN,N,2004,948.848836
SVN,N,2005,997.651431
SVN,N,2006,1037.16816
SVN,N,2007,1080.008146
SVN,N,2008,1227.141438
SVN,N,2009,1423.037508
SVN,N,2010,1448.404765
SVN,N,2011,1465.377904
SVN,O,1995,226.673804
SVN,O,1996,260.766425
SVN,O,1997,296.5774
SVN,O,1998,324.569917
SVN,O,1999,367.232933
SVN,O,2000,384.230341
SVN,O,2001,425.73736
SVN,O,2002,446.577681
SVN,O,2003,483.439085
SVN,O,2004,524.251561
SVN,O,2005,541.380328
SVN,O,2006,559.61851
SVN,O,2007,593.83073
SVN,O,2008,651.4420334
SVN,O,2009,676.0549244
SVN,O,2010,680.7371376
SVN,O,2011,665.60421
SVN,P,1995,9.157514
SVN,P,1996,9.923765
SVN,P,1997,10.464798
SVN,P,1998,11.560563
SVN,P,1999,12.768934
SVN,P,2000,13.641935
SVN,P,2001,15.806463
SVN,P,2002,16.614896
SVN,P,2003,16.547245
SVN,P,2004,18.677144
SVN,P,2005,18.742872
SVN,P,2006,19.310137
SVN,P,2007,20.989618
SVN,P,2008,23.009579
SVN,P,2009,24.340178
SVN,P,2010,24.37502196
SVN,P,2011,24.76165978
SWE,AtB,1995,11206
SWE,AtB,1996,11631
SWE,AtB,1997,11791
SWE,AtB,1998,11939
SWE,AtB,1999,11928
SWE,AtB,2000,12784
SWE,AtB,2001,13215
SWE,AtB,2002,13839
SWE,AtB,2003,14126
SWE,AtB,2004,14663
SWE,AtB,2005,15474
SWE,AtB,2006,14850
SWE,AtB,2007,16306
SWE,AtB,2008,17136.74628
SWE,AtB,2009,19170.90991
SWE,AtB,2010,19461.0763
SWE,AtB,2011,20204.67123
SWE,C,1995,2827
SWE,C,1996,2663
SWE,C,1997,2843
SWE,C,1998,3058
SWE,C,1999,2743
SWE,C,2000,2640
SWE,C,2001,2799
SWE,C,2002,2940
SWE,C,2003,3233
SWE,C,2004,3318
SWE,C,2005,3529
SWE,C,2006,3830
SWE,C,2007,3985
SWE,C,2008,4154.224644
SWE,C,2009,6189.178251
SWE,C,2010,6095.153126
SWE,C,2011,5867.576501
SWE,15t16,1995,17249
SWE,15t16,1996,18067
SWE,15t16,1997,18799
SWE,15t16,1998,19473
SWE,15t16,1999,19226
SWE,15t16,2000,20475
SWE,15t16,2001,21372
SWE,15t16,2002,21951
SWE,15t16,2003,22420
SWE,15t16,2004,22228
SWE,15t16,2005,22177
SWE,15t16,2006,21982
SWE,15t16,2007,22193
SWE,15t16,2008,21964.31786
SWE,15t16,2009,22079.04066
SWE,15t16,2010,21602.05042
SWE,15t16,2011,21906.10061
SWE,17t18,1995,3140
SWE,17t18,1996,3256
SWE,17t18,1997,3018
SWE,17t18,1998,3097
SWE,17t18,1999,2986
SWE,17t18,2000,3144
SWE,17t18,2001,3160
SWE,17t18,2002,3165
SWE,17t18,2003,3158
SWE,17t18,2004,3077
SWE,17t18,2005,2882
SWE,17t18,2006,2848
SWE,17t18,2007,2931
SWE,17t18,2008,2901.543917
SWE,17t18,2009,2732.254144
SWE,17t18,2010,2840.507827
SWE,17t18,2011,3053.214166
SWE,19,1995,346
SWE,19,1996,358
SWE,19,1997,354
SWE,19,1998,347
SWE,19,1999,326
SWE,19,2000,341
SWE,19,2001,344
SWE,19,2002,329
SWE,19,2003,325
SWE,19,2004,366
SWE,19,2005,362
SWE,19,2006,410
SWE,19,2007,403
SWE,19,2008,370.8912233
SWE,19,2009,0
SWE,19,2010,0
SWE,19,2011,0
SWE,20,1995,9211
SWE,20,1996,9770
SWE,20,1997,10366
SWE,20,1998,10551
SWE,20,1999,10366
SWE,20,2000,11196
SWE,20,2001,11914
SWE,20,2002,12020
SWE,20,2003,12204
SWE,20,2004,12953
SWE,20,2005,13153
SWE,20,2006,13461
SWE,20,2007,14435
SWE,20,2008,12398.16771
SWE,20,2009,9951.172124
SWE,20,2010,10334.40668
SWE,20,2011,9936.724202
SWE,21t22,1995,30514
SWE,21t22,1996,32340
SWE,21t22,1997,32504
SWE,21t22,1998,32613
SWE,21t22,1999,32544
SWE,21t22,2000,34994
SWE,21t22,2001,35275
SWE,21t22,2002,35217
SWE,21t22,2003,35112
SWE,21t22,2004,35344
SWE,21t22,2005,35606
SWE,21t22,2006,35092
SWE,21t22,2007,36310
SWE,21t22,2008,38307.05399
SWE,21t22,2009,36022.61831
SWE,21t22,2010,37405.32632
SWE,21t22,2011,37499.74291
SWE,23,1995,1023
SWE,23,1996,1123
SWE,23,1997,1143
SWE,23,1998,1185
SWE,23,1999,1127
SWE,23,2000,1201
SWE,23,2001,1188
SWE,23,2002,1283
SWE,23,2003,1375
SWE,23,2004,1378
SWE,23,2005,1757
SWE,23,2006,1596
SWE,23,2007,1629
SWE,23,2008,1766.762314
SWE,23,2009,1100.227497
SWE,23,2010,1703.132954
SWE,23,2011,2683.071063
SWE,24,1995,12207
SWE,24,1996,13066
SWE,24,1997,14467
SWE,24,1998,15565
SWE,24,1999,15852
SWE,24,2000,17480
SWE,24,2001,19049
SWE,24,2002,19741
SWE,24,2003,20303
SWE,24,2004,20442
SWE,24,2005,20725
SWE,24,2006,20885
SWE,24,2007,21731
SWE,24,2008,20941.75611
SWE,24,2009,16185.82974
SWE,24,2010,16400.05613
SWE,24,2011,16704.67207
SWE,25,1995,6412
SWE,25,1996,7187
SWE,25,1997,7409
SWE,25,1998,7941
SWE,25,1999,7835
SWE,25,2000,8494
SWE,25,2001,8953
SWE,25,2002,8909
SWE,25,2003,9367
SWE,25,2004,9473
SWE,25,2005,9362
SWE,25,2006,9631
SWE,25,2007,10169
SWE,25,2008,9621.123005
SWE,25,2009,8761.659421
SWE,25,2010,8654.67516
SWE,25,2011,9427.244067
SWE,26,1995,5012
SWE,26,1996,5510
SWE,26,1997,5396
SWE,26,1998,5534
SWE,26,1999,5434
SWE,26,2000,5855
SWE,26,2001,6292
SWE,26,2002,6549
SWE,26,2003,6486
SWE,26,2004,6486
SWE,26,2005,6819
SWE,26,2006,7016
SWE,26,2007,7841
SWE,26,2008,8076.496132
SWE,26,2009,7311.038129
SWE,26,2010,7221.766682
SWE,26,2011,8183.805418
SWE,27t28,1995,28196
SWE,27t28,1996,30638
SWE,27t28,1997,32084
SWE,27t28,1998,34334
SWE,27t28,1999,33927
SWE,27t28,2000,36747
SWE,27t28,2001,38430
SWE,27t28,2002,38934
SWE,27t28,2003,39099
SWE,27t28,2004,41196
SWE,27t28,2005,42591
SWE,27t28,2006,43117
SWE,27t28,2007,47794
SWE,27t28,2008,48791.76002
SWE,27t28,2009,46075.88226
SWE,27t28,2010,42942.41336
SWE,27t28,2011,46888.21595
SWE,29,1995,28976
SWE,29,1996,30610
SWE,29,1997,31800
SWE,29,1998,32824
SWE,29,1999,33405
SWE,29,2000,35138
SWE,29,2001,37496
SWE,29,2002,39061
SWE,29,2003,39940
SWE,29,2004,41494
SWE,29,2005,42954
SWE,29,2006,44047
SWE,29,2007,48956
SWE,29,2008,49226.07511
SWE,29,2009,49947.17929
SWE,29,2010,42220.34973
SWE,29,2011,45597.63211
SWE,30t33,1995,27839
SWE,30t33,1996,30814
SWE,30t33,1997,33131
SWE,30t33,1998,35204
SWE,30t33,1999,36656
SWE,30t33,2000,41407
SWE,30t33,2001,45808
SWE,30t33,2002,42802
SWE,30t33,2003,41200
SWE,30t33,2004,38946
SWE,30t33,2005,39115
SWE,30t33,2006,39328
SWE,30t33,2007,42104
SWE,30t33,2008,43432.70536
SWE,30t33,2009,43737.60432
SWE,30t33,2010,38438.48699
SWE,30t33,2011,39649.79708
SWE,34t35,1995,27066
SWE,34t35,1996,29057
SWE,34t35,1997,29872
SWE,34t35,1998,32448
SWE,34t35,1999,33132
SWE,34t35,2000,35837
SWE,34t35,2001,36705
SWE,34t35,2002,38122
SWE,34t35,2003,40658
SWE,34t35,2004,42387
SWE,34t35,2005,43870
SWE,34t35,2006,44390
SWE,34t35,2007,47002
SWE,34t35,2008,49631.66545
SWE,34t35,2009,42519.19006
SWE,34t35,2010,40608.1131
SWE,34t35,2011,46043.82801
SWE,36t37,1995,11590
SWE,36t37,1996,11983
SWE,36t37,1997,12037
SWE,36t37,1998,12633
SWE,36t37,1999,12575
SWE,36t37,2000,13536
SWE,36t37,2001,14365
SWE,36t37,2002,14114
SWE,36t37,2003,13654
SWE,36t37,2004,13264
SWE,36t37,2005,13123
SWE,36t37,2006,13261
SWE,36t37,2007,14582
SWE,36t37,2008,15205.9748
SWE,36t37,2009,13084.05121
SWE,36t37,2010,12604.7242
SWE,36t37,2011,11912.12762
SWE,E,1995,9672
SWE,E,1996,10466
SWE,E,1997,11253
SWE,E,1998,11773
SWE,E,1999,11658
SWE,E,2000,11605
SWE,E,2001,11629
SWE,E,2002,12200
SWE,E,2003,14227
SWE,E,2004,15551
SWE,E,2005,15779
SWE,E,2006,16498
SWE,E,2007,17021
SWE,E,2008,18016.93674
SWE,E,2009,19169.10374
SWE,E,2010,20714.51101
SWE,E,2011,21532.66909
SWE,F,1995,53716
SWE,F,1996,55464
SWE,F,1997,56222
SWE,F,1998,58522
SWE,F,1999,61248
SWE,F,2000,68087
SWE,F,2001,76560
SWE,F,2002,79763
SWE,F,2003,79257
SWE,F,2004,81800
SWE,F,2005,87612
SWE,F,2006,93026
SWE,F,2007,106095
SWE,F,2008,113346.5576
SWE,F,2009,112916.7412
SWE,F,2010,124833.6752
SWE,F,2011,133388.1325
SWE,50,1995,16207.87617
SWE,50,1996,17171.78564
SWE,50,1997,17643.80265
SWE,50,1998,18270.90769
SWE,50,1999,19546.67521
SWE,50,2000,21384.1846
SWE,50,2001,22911.95899
SWE,50,2002,23620.42111
SWE,50,2003,24870.52457
SWE,50,2004,25809
SWE,50,2005,27447
SWE,50,2006,28089
SWE,50,2007,30529
SWE,50,2008,28350.81182
SWE,50,2009,27492.94806
SWE,50,2010,28895.39766
SWE,50,2011,30363.81244
SWE,51,1995,55709.31179
SWE,51,1996,59022.43763
SWE,51,1997,63157.51812
SWE,51,1998,67417.89745
SWE,51,1999,67949.73435
SWE,51,2000,73861.66854
SWE,51,2001,76696.55881
SWE,51,2002,77109.26015
SWE,51,2003,79188.08397
SWE,51,2004,82678
SWE,51,2005,86319
SWE,51,2006,89756
SWE,51,2007,97383
SWE,51,2008,103979.6029
SWE,51,2009,100833.2968
SWE,51,2010,105976.9291
SWE,51,2011,111362.4957
SWE,52,1995,43616.81204
SWE,52,1996,46210.77672
SWE,52,1997,47019.67923
SWE,52,1998,48142.19487
SWE,52,1999,50002.59045
SWE,52,2000,54868.14686
SWE,52,2001,58542.48221
SWE,52,2002,60892.31874
SWE,52,2003,64632.39146
SWE,52,2004,65097
SWE,52,2005,68445
SWE,52,2006,71336
SWE,52,2007,75312
SWE,52,2008,75191.6359
SWE,52,2009,72916.42136
SWE,52,2010,76635.97905
SWE,52,2011,80530.48867
SWE,H,1995,15950
SWE,H,1996,16923
SWE,H,1997,17514
SWE,H,1998,18365
SWE,H,1999,19269
SWE,H,2000,21151
SWE,H,2001,22784
SWE,H,2002,23620
SWE,H,2003,24752
SWE,H,2004,25445
SWE,H,2005,26408
SWE,H,2006,27649
SWE,H,2007,30177
SWE,H,2008,32712.83546
SWE,H,2009,33361.03756
SWE,H,2010,37287.17378
SWE,H,2011,40243.88558
SWE,60,1995,26221
SWE,60,1996,27522
SWE,60,1997,28351
SWE,60,1998,30127
SWE,60,1999,31573
SWE,60,2000,33054
SWE,60,2001,31758
SWE,60,2002,33197
SWE,60,2003,34266
SWE,60,2004,35743
SWE,60,2005,36604
SWE,60,2006,37890
SWE,60,2007,42163
SWE,60,2008,43317.06151
SWE,60,2009,44352.70122
SWE,60,2010,46205.44029
SWE,60,2011,47534.7186
SWE,61,1995,4176
SWE,61,1996,4554
SWE,61,1997,4596
SWE,61,1998,4656
SWE,61,1999,4996
SWE,61,2000,4832
SWE,61,2001,4819
SWE,61,2002,5053
SWE,61,2003,5205
SWE,61,2004,5525
SWE,61,2005,5424
SWE,61,2006,5659
SWE,61,2007,6033
SWE,61,2008,6193.216911
SWE,61,2009,5720.252753
SWE,61,2010,5959.204057
SWE,61,2011,6130.643624
SWE,62,1995,5367
SWE,62,1996,5500
SWE,62,1997,5982
SWE,62,1998,6487
SWE,62,1999,6873
SWE,62,2000,7535
SWE,62,2001,7836
SWE,62,2002,7927
SWE,62,2003,8132
SWE,62,2004,7988
SWE,62,2005,4313
SWE,62,2006,4186
SWE,62,2007,4228
SWE,62,2008,4335.465922
SWE,62,2009,3863.276985
SWE,62,2010,4024.657105
SWE,62,2011,4140.441942
SWE,63,1995,14974
SWE,63,1996,16385
SWE,63,1997,17559
SWE,63,1998,18205
SWE,63,1999,19063
SWE,63,2000,21212
SWE,63,2001,22621
SWE,63,2002,22556
SWE,63,2003,23006
SWE,63,2004,24757
SWE,63,2005,27559
SWE,63,2006,27512
SWE,63,2007,29726
SWE,63,2008,30245.64511
SWE,63,2009,28695.31025
SWE,63,2010,29893.99536
SWE,63,2011,30754.01183
SWE,64,1995,18193
SWE,64,1996,19509
SWE,64,1997,19969
SWE,64,1998,20853
SWE,64,1999,21510
SWE,64,2000,24965
SWE,64,2001,25989
SWE,64,2002,26005
SWE,64,2003,24991
SWE,64,2004,24860
SWE,64,2005,26136
SWE,64,2006,25862
SWE,64,2007,26113
SWE,64,2008,26092.65096
SWE,64,2009,26581.98482
SWE,64,2010,27406.52454
SWE,64,2011,27962.69693
SWE,J,1995,28464
SWE,J,1996,30740
SWE,J,1997,33258
SWE,J,1998,35435
SWE,J,1999,36019
SWE,J,2000,41114
SWE,J,2001,42693
SWE,J,2002,46046
SWE,J,2003,44504
SWE,J,2004,46779
SWE,J,2005,49468
SWE,J,2006,54335
SWE,J,2007,55610
SWE,J,2008,55528
SWE,J,2009,55023.86197
SWE,J,2010,59000.79034
SWE,J,2011,59851.3924
SWE,70,1995,16710
SWE,70,1996,16821
SWE,70,1997,16545
SWE,70,1998,15239
SWE,70,1999,15889
SWE,70,2000,17157
SWE,70,2001,17817
SWE,70,2002,19187
SWE,70,2003,20430
SWE,70,2004,22289
SWE,70,2005,22996
SWE,70,2006,24116
SWE,70,2007,26784
SWE,70,2008,27159.24712
SWE,70,2009,26161.10869
SWE,70,2010,28044.42425
SWE,70,2011,28992.69328
SWE,71t74,1995,79581
SWE,71t74,1996,89240
SWE,71t74,1997,94399
SWE,71t74,1998,106059
SWE,71t74,1999,119959
SWE,71t74,2000,149073
SWE,71t74,2001,171755
SWE,71t74,2002,169383
SWE,71t74,2003,169787
SWE,71t74,2004,176755
SWE,71t74,2005,184253
SWE,71t74,2006,197024
SWE,71t74,2007,224172
SWE,71t74,2008,226703.1642
SWE,71t74,2009,222190.3309
SWE,71t74,2010,235328.7382
SWE,71t74,2011,253080.8797
SWE,L,1995,75891
SWE,L,1996,78090
SWE,L,1997,80047
SWE,L,1998,80082
SWE,L,1999,81862
SWE,L,2000,86585
SWE,L,2001,81142
SWE,L,2002,84607
SWE,L,2003,89095
SWE,L,2004,91724
SWE,L,2005,92843
SWE,L,2006,99030
SWE,L,2007,103350
SWE,L,2008,101849.8071
SWE,L,2009,101057.6487
SWE,L,2010,107295.1131
SWE,L,2011,108437.0501
SWE,M,1995,73811
SWE,M,1996,77008
SWE,M,1997,79996
SWE,M,1998,81583
SWE,M,1999,85340
SWE,M,2000,91001
SWE,M,2001,98971
SWE,M,2002,104708
SWE,M,2003,113446
SWE,M,2004,116941
SWE,M,2005,120214
SWE,M,2006,123521
SWE,M,2007,127675
SWE,M,2008,130380.5081
SWE,M,2009,132332.3747
SWE,M,2010,136849.8342
SWE,M,2011,139002.7248
SWE,N,1995,138432
SWE,N,1996,148021
SWE,N,1997,149976
SWE,N,1998,153976
SWE,N,1999,159053
SWE,N,2000,175268
SWE,N,2001,195286
SWE,N,2002,209116
SWE,N,2003,220598
SWE,N,2004,227086
SWE,N,2005,235312
SWE,N,2006,242995
SWE,N,2007,259718
SWE,N,2008,267283.4714
SWE,N,2009,270603.1773
SWE,N,2010,281193.0092
SWE,N,2011,287023.732
SWE,O,1995,48291
SWE,O,1996,52115
SWE,O,1997,52722
SWE,O,1998,54825
SWE,O,1999,54258
SWE,O,2000,56484
SWE,O,2001,59883
SWE,O,2002,63825
SWE,O,2003,65742
SWE,O,2004,68414
SWE,O,2005,70957
SWE,O,2006,73782
SWE,O,2007,76721
SWE,O,2008,77789.35974
SWE,O,2009,81075.3386
SWE,O,2010,86996.93022
SWE,O,2011,88342.10055
SWE,P,1995,204
SWE,P,1996,222
SWE,P,1997,233
SWE,P,1998,261
SWE,P,1999,279
SWE,P,2000,338
SWE,P,2001,384
SWE,P,2002,424
SWE,P,2003,483
SWE,P,2004,578
SWE,P,2005,667
SWE,P,2006,768
SWE,P,2007,879
SWE,P,2008,963
SWE,P,2009,1053.241611
SWE,P,2010,1115.344477
SWE,P,2011,1145.341996
TUR,AtB,1995,175.0229902
TUR,AtB,1996,378.6878674
TUR,AtB,1997,591.1056943
TUR,AtB,1998,1114.857691
TUR,AtB,1999,1609.504682
TUR,AtB,2000,2429.803334
TUR,AtB,2001,2871.029009
TUR,AtB,2002,4559.580278
TUR,AtB,2003,5663.951929
TUR,AtB,2004,6807.805372
TUR,AtB,2005,8098.861324
TUR,AtB,2006,8248.152226
TUR,AtB,2007,8525.140013
TUR,AtB,2008,9701.913359
TUR,AtB,2009,10372.47635
TUR,AtB,2010,.
TUR,AtB,2011,.
TUR,C,1995,38.24236099
TUR,C,1996,75.22184295
TUR,C,1997,153.9107366
TUR,C,1998,259.9402437
TUR,C,1999,415.7112936
TUR,C,2000,700.0699593
TUR,C,2001,944.8559577
TUR,C,2002,1227.582958
TUR,C,2003,1713.696057
TUR,C,2004,2280.15933
TUR,C,2005,3062.279005
TUR,C,2006,3546.111796
TUR,C,2007,4199.551674
TUR,C,2008,5436.692923
TUR,C,2009,5640.601169
TUR,C,2010,.
TUR,C,2011,.
TUR,15t16,1995,79.68680011
TUR,15t16,1996,153.2406553
TUR,15t16,1997,383.2838339
TUR,15t16,1998,675.6046967
TUR,15t16,1999,1116.119399
TUR,15t16,2000,1680.14307
TUR,15t16,2001,2239.756034
TUR,15t16,2002,2953.203761
TUR,15t16,2003,3788.921824
TUR,15t16,2004,4675.676739
TUR,15t16,2005,5597.737685
TUR,15t16,2006,6427.751079
TUR,15t16,2007,7040.008319
TUR,15t16,2008,7727.937516
TUR,15t16,2009,7149.752538
TUR,15t16,2010,.
TUR,15t16,2011,.
TUR,17t18,1995,109.6234668
TUR,17t18,1996,202.9012913
TUR,17t18,1997,489.1593926
TUR,17t18,1998,860.9729447
TUR,17t18,1999,1580.164485
TUR,17t18,2000,2598.469722
TUR,17t18,2001,3738.134197
TUR,17t18,2002,5269.934809
TUR,17t18,2003,6761.257478
TUR,17t18,2004,8343.654418
TUR,17t18,2005,9989.054286
TUR,17t18,2006,11470.19708
TUR,17t18,2007,12562.75825
TUR,17t18,2008,13790.35455
TUR,17t18,2009,12758.59468
TUR,17t18,2010,.
TUR,17t18,2011,.
TUR,19,1995,8.146013307
TUR,19,1996,14.04188007
TUR,19,1997,33.60485889
TUR,19,1998,57.76150891
TUR,19,1999,96.34756025
TUR,19,2000,146.9448652
TUR,19,2001,198.8742599
TUR,19,2002,266.5332896
TUR,19,2003,341.9587268
TUR,19,2004,421.9903547
TUR,19,2005,505.2084315
TUR,19,2006,580.1190093
TUR,19,2007,635.376604
TUR,19,2008,697.4637632
TUR,19,2009,645.2812669
TUR,19,2010,.
TUR,19,2011,.
TUR,20,1995,7.975308756
TUR,20,1996,13.17986754
TUR,20,1997,32.43150278
TUR,20,1998,55.13388214
TUR,20,1999,87.92120378
TUR,20,2000,124.3442204
TUR,20,2001,152.267754
TUR,20,2002,180.5352126
TUR,20,2003,231.6243181
TUR,20,2004,285.8334076
TUR,20,2005,342.200825
TUR,20,2006,392.9411926
TUR,20,2007,430.369694
TUR,20,2008,472.4241724
TUR,20,2009,437.0785761
TUR,20,2010,.
TUR,20,2011,.
TUR,21t22,1995,22.00322594
TUR,21t22,1996,42.71170974
TUR,21t22,1997,94.55119114
TUR,21t22,1998,156.6002177
TUR,21t22,1999,302.691235
TUR,21t22,2000,501.7726133
TUR,21t22,2001,711.7239899
TUR,21t22,2002,977.2088998
TUR,21t22,2003,1253.746246
TUR,21t22,2004,1547.171578
TUR,21t22,2005,1852.279602
TUR,21t22,2006,2126.929284
TUR,21t22,2007,2329.523914
TUR,21t22,2008,2557.158236
TUR,21t22,2009,2365.838045
TUR,21t22,2010,.
TUR,21t22,2011,.
TUR,23,1995,5.523103057
TUR,23,1996,10.10846567
TUR,23,1997,26.86226935
TUR,23,1998,51.01169359
TUR,23,1999,213.6558008
TUR,23,2000,355.7295626
TUR,23,2001,374.7821921
TUR,23,2002,230.5649151
TUR,23,2003,295.8117725
TUR,23,2004,365.0432201
TUR,23,2005,437.0311089
TUR,23,2006,501.8325866
TUR,23,2007,549.6332296
TUR,23,2008,603.3417949
TUR,23,2009,558.2012691
TUR,23,2010,.
TUR,23,2011,.
TUR,24,1995,46.62521636
TUR,24,1996,87.14009753
TUR,24,1997,213.9750413
TUR,24,1998,351.7944372
TUR,24,1999,616.7478538
TUR,24,2000,979.942392
TUR,24,2001,1372.543009
TUR,24,2002,1894.007051
TUR,24,2003,2429.98629
TUR,24,2004,2998.697492
TUR,24,2005,3590.051857
TUR,24,2006,4122.372464
TUR,24,2007,4515.037389
TUR,24,2008,4956.233749
TUR,24,2009,4585.420722
TUR,24,2010,.
TUR,24,2011,.
TUR,25,1995,18.07038373
TUR,25,1996,34.05373183
TUR,25,1997,91.77540964
TUR,25,1998,172.2365667
TUR,25,1999,282.0584045
TUR,25,2000,423.4633031
TUR,25,2001,565.3558769
