iso_i,code,year,k_ppi
CHN,34t35,2011,.
CHN,36t37,1995,100
CHN,36t37,1996,104.5694022
CHN,36t37,1997,104.560072
CHN,36t37,1998,103.5497046
CHN,36t37,1999,104.3471372
CHN,36t37,2000,104.6748763
CHN,36t37,2001,106.9431992
CHN,36t37,2002,109.4163753
CHN,36t37,2003,114.8956861
CHN,36t37,2004,124.2511186
CHN,36t37,2005,132.2071032
CHN,36t37,2006,138.2223707
CHN,36t37,2007,144.9047167
CHN,36t37,2008,160.1273914
CHN,36t37,2009,149.9757459
CHN,36t37,2010,.
CHN,36t37,2011,.
CHN,E,1995,100
CHN,E,1996,104.5694022
CHN,E,1997,104.560072
CHN,E,1998,103.5497046
CHN,E,1999,104.3471372
CHN,E,2000,104.6748763
CHN,E,2001,106.9431992
CHN,E,2002,109.4163753
CHN,E,2003,114.8956861
CHN,E,2004,124.2511186
CHN,E,2005,132.2071032
CHN,E,2006,138.2223707
CHN,E,2007,144.9047167
CHN,E,2008,160.1273914
CHN,E,2009,149.9757459
CHN,E,2010,.
CHN,E,2011,.
CHN,F,1995,100
CHN,F,1996,104.5694022
CHN,F,1997,104.560072
CHN,F,1998,103.5497046
CHN,F,1999,104.3471372
CHN,F,2000,104.6748763
CHN,F,2001,106.9431992
CHN,F,2002,109.4163753
CHN,F,2003,114.8956861
CHN,F,2004,124.2511186
CHN,F,2005,132.2071032
CHN,F,2006,138.2223707
CHN,F,2007,144.9047167
CHN,F,2008,160.1273914
CHN,F,2009,149.9757459
CHN,F,2010,.
CHN,F,2011,.
CHN,50,1995,NA
CHN,50,1996,NA
CHN,50,1997,NA
CHN,50,1998,NA
CHN,50,1999,NA
CHN,50,2000,NA
CHN,50,2001,NA
CHN,50,2002,NA
CHN,50,2003,NA
CHN,50,2004,NA
CHN,50,2005,NA
CHN,50,2006,NA
CHN,50,2007,NA
CHN,50,2008,NA
CHN,50,2009,NA
CHN,50,2010,.
CHN,50,2011,.
CHN,51,1995,100
CHN,51,1996,104.5694022
CHN,51,1997,104.560072
CHN,51,1998,103.5497046
CHN,51,1999,104.3471372
CHN,51,2000,104.6748763
CHN,51,2001,106.9431992
CHN,51,2002,109.4163753
CHN,51,2003,114.8956861
CHN,51,2004,124.2511186
CHN,51,2005,132.2071032
CHN,51,2006,138.2223707
CHN,51,2007,144.9047167
CHN,51,2008,160.1273914
CHN,51,2009,149.9757459
CHN,51,2010,.
CHN,51,2011,.
CHN,52,1995,100
CHN,52,1996,104.5694022
CHN,52,1997,104.560072
CHN,52,1998,103.5497046
CHN,52,1999,104.3471372
CHN,52,2000,104.6748763
CHN,52,2001,106.9431992
CHN,52,2002,109.4163753
CHN,52,2003,114.8956861
CHN,52,2004,124.2511186
CHN,52,2005,132.2071032
CHN,52,2006,138.2223707
CHN,52,2007,144.9047167
CHN,52,2008,160.1273914
CHN,52,2009,149.9757459
CHN,52,2010,.
CHN,52,2011,.
CHN,H,1995,100
CHN,H,1996,104.5694022
CHN,H,1997,104.560072
CHN,H,1998,103.5497046
CHN,H,1999,104.3471372
CHN,H,2000,104.6748763
CHN,H,2001,106.9431992
CHN,H,2002,109.4163753
CHN,H,2003,114.8956861
CHN,H,2004,124.2511186
CHN,H,2005,132.2071032
CHN,H,2006,138.2223707
CHN,H,2007,144.9047167
CHN,H,2008,160.1273914
CHN,H,2009,149.9757459
CHN,H,2010,.
CHN,H,2011,.
CHN,60,1995,100
CHN,60,1996,104.5694022
CHN,60,1997,104.560072
CHN,60,1998,103.5497046
CHN,60,1999,104.3471372
CHN,60,2000,104.6748763
CHN,60,2001,106.9431992
CHN,60,2002,109.4163753
CHN,60,2003,114.8956861
CHN,60,2004,124.2511186
CHN,60,2005,132.2071032
CHN,60,2006,138.2223707
CHN,60,2007,144.9047167
CHN,60,2008,160.1273914
CHN,60,2009,149.9757459
CHN,60,2010,.
CHN,60,2011,.
CHN,61,1995,100
CHN,61,1996,104.5694022
CHN,61,1997,104.560072
CHN,61,1998,103.5497046
CHN,61,1999,104.3471372
CHN,61,2000,104.6748763
CHN,61,2001,106.9431992
CHN,61,2002,109.4163753
CHN,61,2003,114.8956861
CHN,61,2004,124.2511186
CHN,61,2005,132.2071032
CHN,61,2006,138.2223707
CHN,61,2007,144.9047167
CHN,61,2008,160.1273914
CHN,61,2009,149.9757459
CHN,61,2010,.
CHN,61,2011,.
CHN,62,1995,100
CHN,62,1996,104.5694022
CHN,62,1997,104.560072
CHN,62,1998,103.5497046
CHN,62,1999,104.3471372
CHN,62,2000,104.6748763
CHN,62,2001,106.9431992
CHN,62,2002,109.4163753
CHN,62,2003,114.8956861
CHN,62,2004,124.2511186
CHN,62,2005,132.2071032
CHN,62,2006,138.2223707
CHN,62,2007,144.9047167
CHN,62,2008,160.1273914
CHN,62,2009,149.9757459
CHN,62,2010,.
CHN,62,2011,.
CHN,63,1995,100
CHN,63,1996,104.5694022
CHN,63,1997,104.560072
CHN,63,1998,103.5497046
CHN,63,1999,104.3471372
CHN,63,2000,104.6748763
CHN,63,2001,106.9431992
CHN,63,2002,109.4163753
CHN,63,2003,114.8956861
CHN,63,2004,124.2511186
CHN,63,2005,132.2071032
CHN,63,2006,138.2223707
CHN,63,2007,144.9047167
CHN,63,2008,160.1273914
CHN,63,2009,149.9757459
CHN,63,2010,.
CHN,63,2011,.
CHN,64,1995,100
CHN,64,1996,104.5694022
CHN,64,1997,104.560072
CHN,64,1998,103.5497046
CHN,64,1999,104.3471372
CHN,64,2000,104.6748763
CHN,64,2001,106.9431992
CHN,64,2002,109.4163753
CHN,64,2003,114.8956861
CHN,64,2004,124.2511186
CHN,64,2005,132.2071032
CHN,64,2006,138.2223707
CHN,64,2007,144.9047167
CHN,64,2008,160.1273914
CHN,64,2009,149.9757459
CHN,64,2010,.
CHN,64,2011,.
CHN,J,1995,100
CHN,J,1996,104.5694022
CHN,J,1997,104.560072
CHN,J,1998,103.5497046
CHN,J,1999,104.3471372
CHN,J,2000,104.6748763
CHN,J,2001,106.9431992
CHN,J,2002,109.4163753
CHN,J,2003,114.8956861
CHN,J,2004,124.2511186
CHN,J,2005,132.2071032
CHN,J,2006,138.2223707
CHN,J,2007,144.9047167
CHN,J,2008,160.1273914
CHN,J,2009,149.9757459
CHN,J,2010,.
CHN,J,2011,.
CHN,70,1995,100
CHN,70,1996,104.5694022
CHN,70,1997,104.560072
CHN,70,1998,103.5497046
CHN,70,1999,104.3471372
CHN,70,2000,104.6748763
CHN,70,2001,106.9431992
CHN,70,2002,109.4163753
CHN,70,2003,114.8956861
CHN,70,2004,124.2511186
CHN,70,2005,132.2071032
CHN,70,2006,138.2223707
CHN,70,2007,144.9047167
CHN,70,2008,160.1273914
CHN,70,2009,149.9757459
CHN,70,2010,.
CHN,70,2011,.
CHN,71t74,1995,100
CHN,71t74,1996,104.5694022
CHN,71t74,1997,104.560072
CHN,71t74,1998,103.5497046
CHN,71t74,1999,104.3471372
CHN,71t74,2000,104.6748763
CHN,71t74,2001,106.9431992
CHN,71t74,2002,109.4163753
CHN,71t74,2003,114.8956861
CHN,71t74,2004,124.2511186
CHN,71t74,2005,132.2071032
CHN,71t74,2006,138.2223707
CHN,71t74,2007,144.9047167
CHN,71t74,2008,160.1273914
CHN,71t74,2009,149.9757459
CHN,71t74,2010,.
CHN,71t74,2011,.
CHN,L,1995,100
CHN,L,1996,104.5694022
CHN,L,1997,104.560072
CHN,L,1998,103.5497046
CHN,L,1999,104.3471372
CHN,L,2000,104.6748763
CHN,L,2001,106.9431992
CHN,L,2002,109.4163753
CHN,L,2003,114.8956861
CHN,L,2004,124.2511186
CHN,L,2005,132.2071032
CHN,L,2006,138.2223707
CHN,L,2007,144.9047167
CHN,L,2008,160.1273914
CHN,L,2009,149.9757459
CHN,L,2010,.
CHN,L,2011,.
CHN,M,1995,100
CHN,M,1996,104.5694022
CHN,M,1997,104.560072
CHN,M,1998,103.5497046
CHN,M,1999,104.3471372
CHN,M,2000,104.6748763
CHN,M,2001,106.9431992
CHN,M,2002,109.4163753
CHN,M,2003,114.8956861
CHN,M,2004,124.2511186
CHN,M,2005,132.2071032
CHN,M,2006,138.2223707
CHN,M,2007,144.9047167
CHN,M,2008,160.1273914
CHN,M,2009,149.9757459
CHN,M,2010,.
CHN,M,2011,.
CHN,N,1995,100
CHN,N,1996,104.5694022
CHN,N,1997,104.560072
CHN,N,1998,103.5497046
CHN,N,1999,104.3471372
CHN,N,2000,104.6748763
CHN,N,2001,106.9431992
CHN,N,2002,109.4163753
CHN,N,2003,114.8956861
CHN,N,2004,124.2511186
CHN,N,2005,132.2071032
CHN,N,2006,138.2223707
CHN,N,2007,144.9047167
CHN,N,2008,160.1273914
CHN,N,2009,149.9757459
CHN,N,2010,.
CHN,N,2011,.
CHN,O,1995,100
CHN,O,1996,104.5694022
CHN,O,1997,104.560072
CHN,O,1998,103.5497046
CHN,O,1999,104.3471372
CHN,O,2000,104.6748763
CHN,O,2001,106.9431992
CHN,O,2002,109.4163753
CHN,O,2003,114.8956861
CHN,O,2004,124.2511186
CHN,O,2005,132.2071032
CHN,O,2006,138.2223707
CHN,O,2007,144.9047167
CHN,O,2008,160.1273914
CHN,O,2009,149.9757459
CHN,O,2010,.
CHN,O,2011,.
CHN,P,1995,NA
CHN,P,1996,NA
CHN,P,1997,NA
CHN,P,1998,NA
CHN,P,1999,NA
CHN,P,2000,NA
CHN,P,2001,NA
CHN,P,2002,NA
CHN,P,2003,NA
CHN,P,2004,NA
CHN,P,2005,NA
CHN,P,2006,NA
CHN,P,2007,NA
CHN,P,2008,NA
CHN,P,2009,NA
CHN,P,2010,.
CHN,P,2011,.
CYP,AtB,1995,100
CYP,AtB,1996,103.9838746
CYP,AtB,1997,106.6899521
CYP,AtB,1998,110.1250849
CYP,AtB,1999,113.1288295
CYP,AtB,2000,115.1459854
CYP,AtB,2001,119.0777995
CYP,AtB,2002,123.8236539
CYP,AtB,2003,127.9220147
CYP,AtB,2004,130.2470982
CYP,AtB,2005,132.4300551
CYP,AtB,2006,137.8545904
CYP,AtB,2007,144.8732169
CYP,AtB,2008,153.355864
CYP,AtB,2009,NA
CYP,AtB,2010,.
CYP,AtB,2011,.
CYP,C,1995,100
CYP,C,1996,106.8965517
CYP,C,1997,114.8148148
CYP,C,1998,110.5624143
CYP,C,1999,117.1821306
CYP,C,2000,114.8148148
CYP,C,2001,119.3350831
CYP,C,2002,119.4694695
CYP,C,2003,118.1917211
CYP,C,2004,120.03367
CYP,C,2005,123.5507246
CYP,C,2006,126.5906933
CYP,C,2007,125.4458162
CYP,C,2008,126.2962963
CYP,C,2009,NA
CYP,C,2010,.
CYP,C,2011,.
CYP,15t16,1995,100
CYP,15t16,1996,101.4786325
CYP,15t16,1997,104.6805737
CYP,15t16,1998,105.902003
CYP,15t16,1999,108.0090498
CYP,15t16,2000,111.2820513
CYP,15t16,2001,110.8783679
CYP,15t16,2002,115.0543242
CYP,15t16,2003,114.1977382
CYP,15t16,2004,117.9323731
CYP,15t16,2005,116.1646276
CYP,15t16,2006,119.8306725
CYP,15t16,2007,120.5555556
CYP,15t16,2008,129.0226682
CYP,15t16,2009,NA
CYP,15t16,2010,.
CYP,15t16,2011,.
CYP,17t18,1995,100
CYP,17t18,1996,110.5263158
CYP,17t18,1997,106.5789474
CYP,17t18,1998,110.5263158
CYP,17t18,1999,110.5263158
CYP,17t18,2000,110.5263158
CYP,17t18,2001,114.0916808
CYP,17t18,2002,114.9473684
CYP,17t18,2003,110.5263158
CYP,17t18,2004,119.2520776
CYP,17t18,2005,120
CYP,17t18,2006,125.2631579
CYP,17t18,2007,125.5980861
CYP,17t18,2008,146.0526316
CYP,17t18,2009,NA
CYP,17t18,2010,.
CYP,17t18,2011,.
CYP,19,1995,100
CYP,19,1996,95.58823529
CYP,19,1997,108.3333333
CYP,19,1998,100
CYP,19,1999,108.3333333
CYP,19,2000,108.3333333
CYP,19,2001,108.3333333
CYP,19,2002,108.3333333
CYP,19,2003,108.3333333
CYP,19,2004,81.25
CYP,19,2005,72.22222222
CYP,19,2006,144.4444444
CYP,19,2007,108.3333333
CYP,19,2008,108.3333333
CYP,19,2009,NA
CYP,19,2010,.
CYP,19,2011,.
CYP,20,1995,100
CYP,20,1996,115.2892562
CYP,20,1997,111.8181818
CYP,20,1998,116.1525974
CYP,20,1999,128.8636364
CYP,20,2000,122.7272727
CYP,20,2001,126.044226
CYP,20,2002,126.446281
CYP,20,2003,129.020979
CYP,20,2004,139.1752577
CYP,20,2005,141.1363636
CYP,20,2006,144.9350649
CYP,20,2007,151.4914773
CYP,20,2008,156.3036021
CYP,20,2009,NA
CYP,20,2010,.
CYP,20,2011,.
CYP,21t22,1995,100
CYP,21t22,1996,102.4884259
CYP,21t22,1997,100.3293242
CYP,21t22,1998,99.75490196
CYP,21t22,1999,102.2263072
CYP,21t22,2000,106.9444444
CYP,21t22,2001,106.9444444
CYP,21t22,2002,109.2693237
CYP,21t22,2003,108.2433648
CYP,21t22,2004,111.4316239
CYP,21t22,2005,111.0576923
CYP,21t22,2006,113.5648148
CYP,21t22,2007,115.8564815
CYP,21t22,2008,117.5466954
CYP,21t22,2009,NA
CYP,21t22,2010,.
CYP,21t22,2011,.
CYP,23,1995,100
CYP,23,1996,98.91304348
CYP,23,1997,75
CYP,23,1998,106.6666667
CYP,23,1999,75
CYP,23,2000,100
CYP,23,2001,75
CYP,23,2002,100
CYP,23,2003,100
CYP,23,2004,113.125
CYP,23,2005,112.0958562
CYP,23,2006,109.7493663
CYP,23,2007,105.8111733
CYP,23,2008,100.5348612
CYP,23,2009,NA
CYP,23,2010,.
CYP,23,2011,.
CYP,24,1995,100
CYP,24,1996,103.3125
CYP,24,1997,106.6451613
CYP,24,1998,109.25
CYP,24,1999,113.0578512
CYP,24,2000,114
CYP,24,2001,118.3018868
CYP,24,2002,115.9655172
CYP,24,2003,117.5076923
CYP,24,2004,119.7
CYP,24,2005,124.3636364
CYP,24,2006,126.0909091
CYP,24,2007,137.4705882
CYP,24,2008,271.7
CYP,24,2009,NA
CYP,24,2010,.
CYP,24,2011,.
CYP,25,1995,100
CYP,25,1996,110.0995733
CYP,25,1997,110.8485499
CYP,25,1998,115.5655095
CYP,25,1999,116.3909774
CYP,25,2000,113.1578947
CYP,25,2001,120.4584041
CYP,25,2002,116.6396761
CYP,25,2003,113.1578947
CYP,25,2004,117.7765843
CYP,25,2005,119.3301435
CYP,25,2006,120.2302632
CYP,25,2007,122.2835314
CYP,25,2008,121.539961
CYP,25,2009,NA
CYP,25,2010,.
CYP,25,2011,.
CYP,26,1995,100
CYP,26,1996,105.8585114
CYP,26,1997,109.1638796
CYP,26,1998,108.4593573
CYP,26,1999,109.4481605
CYP,26,2000,110.8695652
CYP,26,2001,112.7921588
CYP,26,2002,113.5573123
CYP,26,2003,114.2809365
CYP,26,2004,120.1408877
CYP,26,2005,119.8496546
CYP,26,2006,120.2991932
CYP,26,2007,123.0563003
CYP,26,2008,123.5162837
CYP,26,2009,NA
CYP,26,2010,.
CYP,26,2011,.
CYP,27t28,1995,100
CYP,27t28,1996,105.0849781
CYP,27t28,1997,104.9824561
CYP,27t28,1998,104.5603776
CYP,27t28,1999,105.711501
CYP,27t28,2000,109.3567251
CYP,27t28,2001,110.3331245
CYP,27t28,2002,113.8202649
CYP,27t28,2003,111.0521782
CYP,27t28,2004,117.5244474
CYP,27t28,2005,118.0735656
CYP,27t28,2006,120.1267057
CYP,27t28,2007,125.2310885
CYP,27t28,2008,129.6307248
CYP,27t28,2009,NA
CYP,27t28,2010,.
CYP,27t28,2011,.
CYP,29,1995,100
CYP,29,1996,100
CYP,29,1997,90.90909091
CYP,29,1998,100
CYP,29,1999,100
CYP,29,2000,100
CYP,29,2001,103.8461538
CYP,29,2002,107.4074074
CYP,29,2003,106.25
CYP,29,2004,104.7619048
CYP,29,2005,110
CYP,29,2006,115.1515152
CYP,29,2007,119.2307692
CYP,29,2008,119.3548387
CYP,29,2009,NA
CYP,29,2010,.
CYP,29,2011,.
CYP,30t33,1995,100
CYP,30t33,1996,120
CYP,30t33,1997,114.7826087
CYP,30t33,1998,120
CYP,30t33,1999,140
CYP,30t33,2000,120
CYP,30t33,2001,120
CYP,30t33,2002,129.2307692
CYP,30t33,2003,128.5714286
CYP,30t33,2004,120
CYP,30t33,2005,135
CYP,30t33,2006,128
CYP,30t33,2007,138
CYP,30t33,2008,182.2222222
CYP,30t33,2009,NA
CYP,30t33,2010,.
CYP,30t33,2011,.
CYP,34t35,1995,100
CYP,34t35,1996,120
CYP,34t35,1997,120
CYP,34t35,1998,120
CYP,34t35,1999,120
CYP,34t35,2000,120
CYP,34t35,2001,120
CYP,34t35,2002,120
CYP,34t35,2003,135
CYP,34t35,2004,165
CYP,34t35,2005,160
CYP,34t35,2006,154.2857143
CYP,34t35,2007,180
CYP,34t35,2008,195
CYP,34t35,2009,NA
CYP,34t35,2010,.
CYP,34t35,2011,.
CYP,36t37,1995,100
CYP,36t37,1996,112.242268
CYP,36t37,1997,114.8056142
CYP,36t37,1998,117.1723122
CYP,36t37,1999,120.6185567
CYP,36t37,2000,120.6185567
CYP,36t37,2001,121.6237113
CYP,36t37,2002,127.3948801
CYP,36t37,2003,129.5532646
CYP,36t37,2004,134.5360825
CYP,36t37,2005,132.6804124
CYP,36t37,2006,136.7010309
CYP,36t37,2007,144.4771723
CYP,36t37,2008,144.9742268
CYP,36t37,2009,NA
CYP,36t37,2010,.
CYP,36t37,2011,.
CYP,E,1995,100
CYP,E,1996,103.6045623
CYP,E,1997,107.3944008
CYP,E,1998,112.7714561
CYP,E,1999,114.3929059
CYP,E,2000,109.8231827
CYP,E,2001,112.9722345
CYP,E,2002,117.6023248
CYP,E,2003,119.0536046
CYP,E,2004,123.0699888
CYP,E,2005,124.9831795
CYP,E,2006,129.4101035
CYP,E,2007,131.0962564
CYP,E,2008,139.7097054
CYP,E,2009,NA
CYP,E,2010,.
CYP,E,2011,.
CYP,F,1995,100
CYP,F,1996,105.6547165
CYP,F,1997,108.1052632
CYP,F,1998,109.3425606
CYP,F,1999,109.326463
CYP,F,2000,110.877193
CYP,F,2001,113.3140544
CYP,F,2002,113.3533586
CYP,F,2003,116.4409231
CYP,F,2004,118.6923255
CYP,F,2005,120.5073717
CYP,F,2006,120.5955127
CYP,F,2007,120.8277103
CYP,F,2008,121.5404524
CYP,F,2009,NA
CYP,F,2010,.
CYP,F,2011,.
CYP,50,1995,100
CYP,50,1996,104.603716
CYP,50,1997,106.8309243
CYP,50,1998,107.9916906
CYP,50,1999,109.104593
CYP,50,2000,112.3113582
CYP,50,2001,113.5761258
CYP,50,2002,116.3560116
CYP,50,2003,118.3866802
CYP,50,2004,122.6999544
CYP,50,2005,121.3111426
CYP,50,2006,123.8112413
CYP,50,2007,126.4382569
CYP,50,2008,131.6819663
CYP,50,2009,NA
CYP,50,2010,.
CYP,50,2011,.
CYP,51,1995,100
CYP,51,1996,104.603716
CYP,51,1997,106.8309243
CYP,51,1998,107.9916906
CYP,51,1999,109.104593
CYP,51,2000,112.3113582
CYP,51,2001,113.5761258
CYP,51,2002,116.3560116
CYP,51,2003,118.3866802
CYP,51,2004,122.6999544
CYP,51,2005,121.3111426
CYP,51,2006,123.8112413
CYP,51,2007,126.4382569
CYP,51,2008,131.6819663
CYP,51,2009,NA
CYP,51,2010,.
CYP,51,2011,.
CYP,52,1995,100
CYP,52,1996,104.603716
CYP,52,1997,106.8309243
CYP,52,1998,107.9916906
CYP,52,1999,109.104593
CYP,52,2000,112.3113582
CYP,52,2001,113.5761258
CYP,52,2002,116.3560116
CYP,52,2003,118.3866802
CYP,52,2004,122.6999544
CYP,52,2005,121.3111426
CYP,52,2006,123.8112413
CYP,52,2007,126.4382569
CYP,52,2008,131.6819663
CYP,52,2009,NA
CYP,52,2010,.
CYP,52,2011,.
CYP,H,1995,100
CYP,H,1996,103.7108831
CYP,H,1997,107.5766871
CYP,H,1998,109.979795
CYP,H,1999,111.6504144
CYP,H,2000,113.3742331
CYP,H,2001,115.5854327
CYP,H,2002,119.4842217
CYP,H,2003,122.1241739
CYP,H,2004,128.8227491
CYP,H,2005,126.6499045
CYP,H,2006,130.9831343
CYP,H,2007,131.807941
CYP,H,2008,135.5845502
CYP,H,2009,NA
CYP,H,2010,.
CYP,H,2011,.
CYP,60,1995,100
CYP,60,1996,106.3370317
CYP,60,1997,109.6802848
CYP,60,1998,111.0286521
CYP,60,1999,111.5158037
CYP,60,2000,114.744352
CYP,60,2001,118.7279295
CYP,60,2002,119.4102297
CYP,60,2003,122.8105391
CYP,60,2004,124.5958522
CYP,60,2005,126.1245136
CYP,60,2006,130.3851802
CYP,60,2007,135.7691486
CYP,60,2008,138.7796285
CYP,60,2009,NA
CYP,60,2010,.
CYP,60,2011,.
CYP,61,1995,100
CYP,61,1996,106.3370317
CYP,61,1997,109.6802848
CYP,61,1998,111.0286521
CYP,61,1999,111.5158037
CYP,61,2000,114.744352
CYP,61,2001,118.7279295
CYP,61,2002,119.4102297
CYP,61,2003,122.8105391
CYP,61,2004,124.5958522
CYP,61,2005,126.1245136
CYP,61,2006,130.3851802
CYP,61,2007,135.7691486
CYP,61,2008,138.7796285
CYP,61,2009,NA
CYP,61,2010,.
CYP,61,2011,.
CYP,62,1995,100
CYP,62,1996,106.3370317
CYP,62,1997,109.6802848
CYP,62,1998,111.0286521
CYP,62,1999,111.5158037
CYP,62,2000,114.744352
CYP,62,2001,118.7279295
CYP,62,2002,119.4102297
CYP,62,2003,122.8105391
CYP,62,2004,124.5958522
CYP,62,2005,126.1245136
CYP,62,2006,130.3851802
CYP,62,2007,135.7691486
CYP,62,2008,138.7796285
CYP,62,2009,NA
CYP,62,2010,.
CYP,62,2011,.
CYP,63,1995,100
CYP,63,1996,106.3370317
CYP,63,1997,109.6802848
CYP,63,1998,111.0286521
CYP,63,1999,111.5158037
CYP,63,2000,114.744352
CYP,63,2001,118.7279295
CYP,63,2002,119.4102297
CYP,63,2003,122.8105391
CYP,63,2004,124.5958522
CYP,63,2005,126.1245136
CYP,63,2006,130.3851802
CYP,63,2007,135.7691486
CYP,63,2008,138.7796285
CYP,63,2009,NA
CYP,63,2010,.
CYP,63,2011,.
CYP,64,1995,100
CYP,64,1996,106.3370317
CYP,64,1997,109.6802848
CYP,64,1998,111.0286521
CYP,64,1999,111.5158037
CYP,64,2000,114.744352
CYP,64,2001,118.7279295
CYP,64,2002,119.4102297
CYP,64,2003,122.8105391
CYP,64,2004,124.5958522
CYP,64,2005,126.1245136
CYP,64,2006,130.3851802
CYP,64,2007,135.7691486
CYP,64,2008,138.7796285
CYP,64,2009,NA
CYP,64,2010,.
CYP,64,2011,.
CYP,J,1995,100
CYP,J,1996,98.67175406
CYP,J,1997,98.68743532
CYP,J,1998,102.4447146
CYP,J,1999,106.3528959
CYP,J,2000,106.088993
CYP,J,2001,111.0096327
CYP,J,2002,107.068276
CYP,J,2003,108.5434941
CYP,J,2004,107.5522894
CYP,J,2005,110.0673302
CYP,J,2006,110.5247697
CYP,J,2007,114.6855228
CYP,J,2008,113.0406934
CYP,J,2009,NA
CYP,J,2010,.
CYP,J,2011,.
CYP,70,1995,100
CYP,70,1996,103.9652413
CYP,70,1997,107.6506606
CYP,70,1998,110.7000812
CYP,70,1999,113.2852895
CYP,70,2000,115.2071118
CYP,70,2001,119.5169033
CYP,70,2002,123.301942
CYP,70,2003,127.5819748
CYP,70,2004,134.8147922
CYP,70,2005,147.4201198
CYP,70,2006,154.4272998
CYP,70,2007,162.2370117
CYP,70,2008,175.7442301
CYP,70,2009,NA
CYP,70,2010,.
CYP,70,2011,.
CYP,71t74,1995,100
CYP,71t74,1996,103.9652413
CYP,71t74,1997,107.6506606
CYP,71t74,1998,110.7000812
CYP,71t74,1999,113.2852895
CYP,71t74,2000,115.2071118
CYP,71t74,2001,119.5169033
CYP,71t74,2002,123.301942
CYP,71t74,2003,127.5819748
CYP,71t74,2004,134.8147922
CYP,71t74,2005,147.4201198
CYP,71t74,2006,154.4272998
CYP,71t74,2007,162.2370117
CYP,71t74,2008,175.7442301
CYP,71t74,2009,NA
CYP,71t74,2010,.
CYP,71t74,2011,.
CYP,L,1995,100
CYP,L,1996,103.1881922
CYP,L,1997,106.0340736
CYP,L,1998,107.8523604
CYP,L,1999,110.4796764
CYP,L,2000,111.8684844
CYP,L,2001,115.276664
CYP,L,2002,119.3304609
CYP,L,2003,121.5742001
CYP,L,2004,132.3793152
CYP,L,2005,127.6085616
CYP,L,2006,131.6299376
CYP,L,2007,133.4361182
CYP,L,2008,147.2425625
CYP,L,2009,NA
CYP,L,2010,.
CYP,L,2011,.
CYP,M,1995,100
CYP,M,1996,103.3467202
CYP,M,1997,106.560257
CYP,M,1998,108.8332793
CYP,M,1999,110.4210254
CYP,M,2000,110.9195402
CYP,M,2001,114.2885917
CYP,M,2002,117.4442191
CYP,M,2003,120.4953279
CYP,M,2004,127.6956273
CYP,M,2005,125.3440544
CYP,M,2006,130.4342015
CYP,M,2007,135.7969413
CYP,M,2008,142.9155615
CYP,M,2009,NA
CYP,M,2010,.
CYP,M,2011,.
CYP,N,1995,100
CYP,N,1996,106.4883369
CYP,N,1997,107.8613847
CYP,N,1998,112.4041388
CYP,N,1999,114.7169811
CYP,N,2000,114.7169811
CYP,N,2001,117.1928872
CYP,N,2002,120.754717
CYP,N,2003,123.2779499
CYP,N,2004,100.5060804
CYP,N,2005,123.2567068
CYP,N,2006,130.1803987
CYP,N,2007,131.6930366
CYP,N,2008,140.9774949
CYP,N,2009,NA
CYP,N,2010,.
CYP,N,2011,.
CYP,O,1995,100
CYP,O,1996,103.5881666
CYP,O,1997,105.8117253
CYP,O,1998,109.5773791
CYP,O,1999,112.3457172
CYP,O,2000,113.7745975
CYP,O,2001,116.0029018
CYP,O,2002,118.8944544
CYP,O,2003,122.2553758
CYP,O,2004,126.4391002
CYP,O,2005,126.5927784
CYP,O,2006,131.1386
CYP,O,2007,137.0355446
CYP,O,2008,142.4506588
CYP,O,2009,NA
CYP,O,2010,.
CYP,O,2011,.
CYP,P,1995,NA
CYP,P,1996,NA
CYP,P,1997,NA
CYP,P,1998,NA
CYP,P,1999,NA
CYP,P,2000,NA
CYP,P,2001,NA
CYP,P,2002,NA
CYP,P,2003,NA
CYP,P,2004,NA
CYP,P,2005,NA
CYP,P,2006,NA
CYP,P,2007,NA
CYP,P,2008,NA
CYP,P,2009,NA
CYP,P,2010,.
CYP,P,2011,.
CZE,AtB,1995,100
CZE,AtB,1996,105.2020016
CZE,AtB,1997,109.4593463
CZE,AtB,1998,112.8716005
CZE,AtB,1999,113.4738922
CZE,AtB,2000,108.1443178
CZE,AtB,2001,107.7423108
CZE,AtB,2002,101.9218628
CZE,AtB,2003,105.6691819
CZE,AtB,2004,106.7331079
CZE,AtB,2005,106.2934447
CZE,AtB,2006,105.3884507
CZE,AtB,2007,108.4667956
CZE,AtB,2008,NA
CZE,AtB,2009,NA
CZE,AtB,2010,.
CZE,AtB,2011,.
CZE,C,1995,100
CZE,C,1996,102.4405503
CZE,C,1997,108.0629769
CZE,C,1998,108.5245824
CZE,C,1999,103.2227324
CZE,C,2000,115.264669
CZE,C,2001,110.9995793
CZE,C,2002,112.5377175
CZE,C,2003,109.0813704
CZE,C,2004,109.3444682
CZE,C,2005,114.0024284
CZE,C,2006,105.7482747
CZE,C,2007,109.4983601
CZE,C,2008,NA
CZE,C,2009,NA
CZE,C,2010,.
CZE,C,2011,.
CZE,15t16,1995,100
CZE,15t16,1996,103.0961906
CZE,15t16,1997,108.6006576
CZE,15t16,1998,106.6088181
CZE,15t16,1999,104.7134385
CZE,15t16,2000,104.328417
CZE,15t16,2001,101.6282417
CZE,15t16,2002,99.15078349
CZE,15t16,2003,101.8886418
