iso_i,Code,year,real_k
AUT,51,2006,17031.15318
AUT,51,2007,17533.96893
AUT,51,2008,NA
AUT,51,2009,NA
AUT,51,2010,.
AUT,51,2011,.
AUT,52,1995,10099.02869
AUT,52,1996,10357.66306
AUT,52,1997,10615.3537
AUT,52,1998,10925.09028
AUT,52,1999,11246.65261
AUT,52,2000,11543.58157
AUT,52,2001,11871.58722
AUT,52,2002,12099.30455
AUT,52,2003,12234.91483
AUT,52,2004,12372.29575
AUT,52,2005,12587.18384
AUT,52,2006,12869.46605
AUT,52,2007,13111.75776
AUT,52,2008,NA
AUT,52,2009,NA
AUT,52,2010,.
AUT,52,2011,.
AUT,H,1995,12590.81056
AUT,H,1996,12809.141
AUT,H,1997,12906.90599
AUT,H,1998,13023.42862
AUT,H,1999,13183.13727
AUT,H,2000,13543.75741
AUT,H,2001,13959.19076
AUT,H,2002,14298.32092
AUT,H,2003,14652.00057
AUT,H,2004,15091.6027
AUT,H,2005,15541.78178
AUT,H,2006,16030.22361
AUT,H,2007,16534.44271
AUT,H,2008,NA
AUT,H,2009,NA
AUT,H,2010,.
AUT,H,2011,.
AUT,60,1995,29321.21198
AUT,60,1996,29786.67766
AUT,60,1997,29354.34357
AUT,60,1998,29908.41445
AUT,60,1999,30668.23479
AUT,60,2000,31605.99534
AUT,60,2001,32747.1142
AUT,60,2002,33093.1446
AUT,60,2003,33735.58516
AUT,60,2004,32959.40227
AUT,60,2005,30341.58238
AUT,60,2006,30642.41382
AUT,60,2007,30046.75807
AUT,60,2008,NA
AUT,60,2009,NA
AUT,60,2010,.
AUT,60,2011,.
AUT,61,1995,148.8175472
AUT,61,1996,124.0323896
AUT,61,1997,215.9330578
AUT,61,1998,215.9853598
AUT,61,1999,211.8283336
AUT,61,2000,133.4425953
AUT,61,2001,191.3329922
AUT,61,2002,180.1452404
AUT,61,2003,187.3772382
AUT,61,2004,177.5246159
AUT,61,2005,184.6943599
AUT,61,2006,178.2804927
AUT,61,2007,203.6646877
AUT,61,2008,NA
AUT,61,2009,NA
AUT,61,2010,.
AUT,61,2011,.
AUT,62,1995,2544.382089
AUT,62,1996,2387.974709
AUT,62,1997,2686.248898
AUT,62,1998,3430.657835
AUT,62,1999,3469.026657
AUT,62,2000,3070.796064
AUT,62,2001,2544.254061
AUT,62,2002,3173.204875
AUT,62,2003,3610.313742
AUT,62,2004,3978.586136
AUT,62,2005,3660.805964
AUT,62,2006,4402.701093
AUT,62,2007,4723.786545
AUT,62,2008,NA
AUT,62,2009,NA
AUT,62,2010,.
AUT,62,2011,.
AUT,63,1995,8227.229259
AUT,63,1996,8286.282877
AUT,63,1997,9181.072896
AUT,63,1998,9041.896009
AUT,63,1999,9472.22449
AUT,63,2000,10504.79333
AUT,63,2001,10902.40929
AUT,63,2002,10640.51226
AUT,63,2003,11121.16691
AUT,63,2004,14294.52434
AUT,63,2005,19014.43773
AUT,63,2006,19315.87055
AUT,63,2007,20345.14371
AUT,63,2008,NA
AUT,63,2009,NA
AUT,63,2010,.
AUT,63,2011,.
AUT,64,1995,12072.78326
AUT,64,1996,12209.30301
AUT,64,1997,12261.86816
AUT,64,1998,12623.40408
AUT,64,1999,13328.36523
AUT,64,2000,14639.30735
AUT,64,2001,15271.58115
AUT,64,2002,15629.21648
AUT,64,2003,15702.71876
AUT,64,2004,15261.34776
AUT,64,2005,14744.35178
AUT,64,2006,14343.19408
AUT,64,2007,14111.91627
AUT,64,2008,NA
AUT,64,2009,NA
AUT,64,2010,.
AUT,64,2011,.
AUT,J,1995,10029.19212
AUT,J,1996,10412.10014
AUT,J,1997,10871.21346
AUT,J,1998,11523.07516
AUT,J,1999,12238.28467
AUT,J,2000,12777.41415
AUT,J,2001,13215.69382
AUT,J,2002,13486.23808
AUT,J,2003,13845.70227
AUT,J,2004,13891.4811
AUT,J,2005,13854.14081
AUT,J,2006,13809.14284
AUT,J,2007,13944.56749
AUT,J,2008,NA
AUT,J,2009,NA
AUT,J,2010,.
AUT,J,2011,.
AUT,70,1995,267698.4418
AUT,70,1996,278830.093
AUT,70,1997,289615.2991
AUT,70,1998,300338.4036
AUT,70,1999,310992.1638
AUT,70,2000,321921.1005
AUT,70,2001,332174.1955
AUT,70,2002,341814.7591
AUT,70,2003,352279.3631
AUT,70,2004,361454.3522
AUT,70,2005,371136.2887
AUT,70,2006,382110.9951
AUT,70,2007,393925.2587
AUT,70,2008,NA
AUT,70,2009,NA
AUT,70,2010,.
AUT,70,2011,.
AUT,71t74,1995,10603.14616
AUT,71t74,1996,11265.9712
AUT,71t74,1997,11854.85008
AUT,71t74,1998,12665.47934
AUT,71t74,1999,14099.19429
AUT,71t74,2000,15974.12456
AUT,71t74,2001,18577.90697
AUT,71t74,2002,20946.80555
AUT,71t74,2003,23397.66219
AUT,71t74,2004,26177.11588
AUT,71t74,2005,28920.00167
AUT,71t74,2006,31874.53844
AUT,71t74,2007,35230.68761
AUT,71t74,2008,NA
AUT,71t74,2009,NA
AUT,71t74,2010,.
AUT,71t74,2011,.
AUT,L,1995,58024.28542
AUT,L,1996,58371.11625
AUT,L,1997,58733.4502
AUT,L,1998,58949.11588
AUT,L,1999,59025.96763
AUT,L,2000,58866.57113
AUT,L,2001,58481.24746
AUT,L,2002,58172.52448
AUT,L,2003,58020.45226
AUT,L,2004,58076.19178
AUT,L,2005,58206.33493
AUT,L,2006,58236.68461
AUT,L,2007,58186.91007
AUT,L,2008,NA
AUT,L,2009,NA
AUT,L,2010,.
AUT,L,2011,.
AUT,M,1995,15406.26201
AUT,M,1996,15620.16013
AUT,M,1997,15706.47694
AUT,M,1998,15826.55285
AUT,M,1999,15957.27079
AUT,M,2000,15915.22479
AUT,M,2001,15926.06315
AUT,M,2002,15994.49532
AUT,M,2003,16061.74605
AUT,M,2004,16014.29947
AUT,M,2005,16008.12043
AUT,M,2006,16075.2161
AUT,M,2007,16156.98542
AUT,M,2008,NA
AUT,M,2009,NA
AUT,M,2010,.
AUT,M,2011,.
AUT,N,1995,13855.18926
AUT,N,1996,14514.73328
AUT,N,1997,14888.39429
AUT,N,1998,15330.14781
AUT,N,1999,15845.92108
AUT,N,2000,16286.33123
AUT,N,2001,16659.2674
AUT,N,2002,16948.03972
AUT,N,2003,17263.02992
AUT,N,2004,17628.87799
AUT,N,2005,18083.02075
AUT,N,2006,18522.18152
AUT,N,2007,18965.85674
AUT,N,2008,NA
AUT,N,2009,NA
AUT,N,2010,.
AUT,N,2011,.
AUT,O,1995,22979.41644
AUT,O,1996,23482.92147
AUT,O,1997,23997.81077
AUT,O,1998,24483.83023
AUT,O,1999,24828.47305
AUT,O,2000,25134.27969
AUT,O,2001,25467.928
AUT,O,2002,25723.24405
AUT,O,2003,25923.6524
AUT,O,2004,26165.0758
AUT,O,2005,26123.84037
AUT,O,2006,26443.82276
AUT,O,2007,26815.39466
AUT,O,2008,NA
AUT,O,2009,NA
AUT,O,2010,.
AUT,O,2011,.
AUT,P,1995,0
AUT,P,1996,0
AUT,P,1997,0
AUT,P,1998,0
AUT,P,1999,0
AUT,P,2000,0
AUT,P,2001,0
AUT,P,2002,0
AUT,P,2003,0
AUT,P,2004,0
AUT,P,2005,0
AUT,P,2006,0
AUT,P,2007,0
AUT,P,2008,NA
AUT,P,2009,NA
AUT,P,2010,.
AUT,P,2011,.
BEL,AtB,1995,17538.68171
BEL,AtB,1996,17377.45869
BEL,AtB,1997,17230.57226
BEL,AtB,1998,17030.12021
BEL,AtB,1999,16854.15604
BEL,AtB,2000,16692.18281
BEL,AtB,2001,16526.50207
BEL,AtB,2002,16428.86547
BEL,AtB,2003,16235.45755
BEL,AtB,2004,16106.45711
BEL,AtB,2005,16045.59737
BEL,AtB,2006,16169.60904
BEL,AtB,2007,16435.57968
BEL,AtB,2008,16788.96967
BEL,AtB,2009,17083.00285
BEL,AtB,2010,.
BEL,AtB,2011,.
BEL,C,1995,703.8685318
BEL,C,1996,720.3471267
BEL,C,1997,738.3241718
BEL,C,1998,751.7845064
BEL,C,1999,766.7454105
BEL,C,2000,777.3499277
BEL,C,2001,782.4847166
BEL,C,2002,791.2241729
BEL,C,2003,785.9670987
BEL,C,2004,793.967317
BEL,C,2005,804.7866182
BEL,C,2006,818.9082961
BEL,C,2007,855.4657275
BEL,C,2008,893.4829978
BEL,C,2009,902.8115154
BEL,C,2010,.
BEL,C,2011,.
BEL,15t16,1995,12104.85819
BEL,15t16,1996,12409.19009
BEL,15t16,1997,12725.26359
BEL,15t16,1998,13094.04503
BEL,15t16,1999,13392.61672
BEL,15t16,2000,13641.76145
BEL,15t16,2001,13928.32767
BEL,15t16,2002,14181.00901
BEL,15t16,2003,14378.04408
BEL,15t16,2004,14525.38414
BEL,15t16,2005,14687.21698
BEL,15t16,2006,14880.21361
BEL,15t16,2007,15124.92141
BEL,15t16,2008,15215.97304
BEL,15t16,2009,15186.71196
BEL,15t16,2010,.
BEL,15t16,2011,.
BEL,17t18,1995,4964.132159
BEL,17t18,1996,5021.024822
BEL,17t18,1997,5109.689103
BEL,17t18,1998,5263.919744
BEL,17t18,1999,5363.741895
BEL,17t18,2000,5486.753473
BEL,17t18,2001,5520.6066
BEL,17t18,2002,5448.877596
BEL,17t18,2003,5357.803436
BEL,17t18,2004,5243.503051
BEL,17t18,2005,5097.564882
BEL,17t18,2006,4949.662105
BEL,17t18,2007,4825.769684
BEL,17t18,2008,4688.620076
BEL,17t18,2009,4525.521026
BEL,17t18,2010,.
BEL,17t18,2011,.
BEL,19,1995,199.5875422
BEL,19,1996,205.5830344
BEL,19,1997,212.0421308
BEL,19,1998,217.0283821
BEL,19,1999,221.5153325
BEL,19,2000,224.4415859
BEL,19,2001,227.1948235
BEL,19,2002,223.6489387
BEL,19,2003,218.9490488
BEL,19,2004,212.8224812
BEL,19,2005,208.2172227
BEL,19,2006,203.1342079
BEL,19,2007,198.5562861
BEL,19,2008,193.3626637
BEL,19,2009,186.2260731
BEL,19,2010,.
BEL,19,2011,.
BEL,20,1995,1740.240218
BEL,20,1996,1752.7815
BEL,20,1997,1789.281218
BEL,20,1998,1838.956492
BEL,20,1999,1907.42202
BEL,20,2000,1959.563896
BEL,20,2001,2003.690576
BEL,20,2002,2010.988973
BEL,20,2003,2049.712008
BEL,20,2004,2063.178658
BEL,20,2005,2076.381156
BEL,20,2006,2073.840513
BEL,20,2007,2118.260954
BEL,20,2008,2160.83967
BEL,20,2009,2126.222419
BEL,20,2010,.
BEL,20,2011,.
BEL,21t22,1995,6457.05163
BEL,21t22,1996,6737.587022
BEL,21t22,1997,7031.346567
BEL,21t22,1998,7224.279464
BEL,21t22,1999,7561.829885
BEL,21t22,2000,7814.884015
BEL,21t22,2001,8084.756888
BEL,21t22,2002,8377.166596
BEL,21t22,2003,8570.720416
BEL,21t22,2004,8653.819082
BEL,21t22,2005,8837.740622
BEL,21t22,2006,8921.094014
BEL,21t22,2007,8974.11092
BEL,21t22,2008,8998.98994
BEL,21t22,2009,8959.270769
BEL,21t22,2010,.
BEL,21t22,2011,.
BEL,23,1995,2218.955246
BEL,23,1996,2187.957206
BEL,23,1997,2182.283027
BEL,23,1998,2213.449239
BEL,23,1999,2291.899429
BEL,23,2000,2383.536342
BEL,23,2001,2438.881244
BEL,23,2002,2467.907021
BEL,23,2003,2465.932641
BEL,23,2004,2509.96097
BEL,23,2005,2562.454541
BEL,23,2006,2584.734354
BEL,23,2007,2718.911645
BEL,23,2008,2864.601037
BEL,23,2009,2915.841443
BEL,23,2010,.
BEL,23,2011,.
BEL,24,1995,8977.510118
BEL,24,1996,10007.94614
BEL,24,1997,11730.79403
BEL,24,1998,12948.29383
BEL,24,1999,13567.57097
BEL,24,2000,14158.71192
BEL,24,2001,14885.58014
BEL,24,2002,15304.89997
BEL,24,2003,15796.63483
BEL,24,2004,16106.19389
BEL,24,2005,16580.49809
BEL,24,2006,17061.73829
BEL,24,2007,17916.95316
BEL,24,2008,18508.8821
BEL,24,2009,18732.47493
BEL,24,2010,.
BEL,24,2011,.
BEL,25,1995,3737.858306
BEL,25,1996,3792.854325
BEL,25,1997,3805.489002
BEL,25,1998,3878.686353
BEL,25,1999,3896.128371
BEL,25,2000,3985.454408
BEL,25,2001,4055.686162
BEL,25,2002,4082.235957
BEL,25,2003,4090.116275
BEL,25,2004,4151.004115
BEL,25,2005,4126.691872
BEL,25,2006,4090.330967
BEL,25,2007,4106.026322
BEL,25,2008,4113.950887
BEL,25,2009,4031.238673
BEL,25,2010,.
BEL,25,2011,.
BEL,26,1995,4909.460994
BEL,26,1996,4955.642861
BEL,26,1997,5077.422999
BEL,26,1998,5153.407359
BEL,26,1999,5182.626962
BEL,26,2000,5350.996073
BEL,26,2001,5611.098193
BEL,26,2002,5601.514906
BEL,26,2003,5584.662555
BEL,26,2004,5545.765193
BEL,26,2005,5511.747834
BEL,26,2006,5519.655147
BEL,26,2007,5554.825711
BEL,26,2008,5604.122531
BEL,26,2009,5606.818659
BEL,26,2010,.
BEL,26,2011,.
BEL,27t28,1995,12446.31242
BEL,27t28,1996,12746.2875
BEL,27t28,1997,12978.50481
BEL,27t28,1998,13222.48447
BEL,27t28,1999,13489.80251
BEL,27t28,2000,13874.12764
BEL,27t28,2001,14187.87654
BEL,27t28,2002,14318.62953
BEL,27t28,2003,14458.44833
BEL,27t28,2004,14477.28683
BEL,27t28,2005,14547.27081
BEL,27t28,2006,14546.35127
BEL,27t28,2007,14743.29055
BEL,27t28,2008,14974.90626
BEL,27t28,2009,14993.82637
BEL,27t28,2010,.
BEL,27t28,2011,.
BEL,29,1995,3661.211692
BEL,29,1996,3671.388618
BEL,29,1997,3675.677485
BEL,29,1998,3655.452916
BEL,29,1999,3647.498447
BEL,29,2000,3670.836825
BEL,29,2001,3658.236063
BEL,29,2002,3674.71806
BEL,29,2003,3710.686561
BEL,29,2004,3718.536902
BEL,29,2005,3744.369991
BEL,29,2006,3846.080033
BEL,29,2007,4029.457324
BEL,29,2008,4141.921225
BEL,29,2009,4151.594992
BEL,29,2010,.
BEL,29,2011,.
BEL,30t33,1995,5199.068658
BEL,30t33,1996,5476.279557
BEL,30t33,1997,5805.198055
BEL,30t33,1998,6012.895377
BEL,30t33,1999,6111.335229
BEL,30t33,2000,6216.472345
BEL,30t33,2001,6246.537826
BEL,30t33,2002,6117.929215
BEL,30t33,2003,6036.656147
BEL,30t33,2004,5946.715613
BEL,30t33,2005,5856.124435
BEL,30t33,2006,5747.339517
BEL,30t33,2007,5646.524953
BEL,30t33,2008,5566.308128
BEL,30t33,2009,5474.638786
BEL,30t33,2010,.
BEL,30t33,2011,.
BEL,34t35,1995,4271.312939
BEL,34t35,1996,4515.643534
BEL,34t35,1997,4726.846728
BEL,34t35,1998,4810.248978
BEL,34t35,1999,5250.205453
BEL,34t35,2000,5761.343493
BEL,34t35,2001,5887.498165
BEL,34t35,2002,5980.502729
BEL,34t35,2003,6187.594927
BEL,34t35,2004,6129.133698
BEL,34t35,2005,6154.8113
BEL,34t35,2006,6261.166892
BEL,34t35,2007,6217.18863
BEL,34t35,2008,6088.986406
BEL,34t35,2009,5844.440074
BEL,34t35,2010,.
BEL,34t35,2011,.
BEL,36t37,1995,3779.644157
BEL,36t37,1996,3758.101296
BEL,36t37,1997,3735.282356
BEL,36t37,1998,3781.605939
BEL,36t37,1999,3792.738208
BEL,36t37,2000,3807.203667
BEL,36t37,2001,3806.019856
BEL,36t37,2002,3775.839455
BEL,36t37,2003,3770.155829
BEL,36t37,2004,3779.733696
BEL,36t37,2005,3771.637703
BEL,36t37,2006,3779.954217
BEL,36t37,2007,3771.045783
BEL,36t37,2008,3784.304527
BEL,36t37,2009,3747.881351
BEL,36t37,2010,.
BEL,36t37,2011,.
BEL,E,1995,21237.68568
BEL,E,1996,21662.73268
BEL,E,1997,21701.19565
BEL,E,1998,22381.40993
BEL,E,1999,22643.26172
BEL,E,2000,22841.33729
BEL,E,2001,22372.71977
BEL,E,2002,22599.82896
BEL,E,2003,22515.20212
BEL,E,2004,22905.3287
BEL,E,2005,22873.60064
BEL,E,2006,23329.17139
BEL,E,2007,24024.65736
BEL,E,2008,25079.51604
BEL,E,2009,26633.59977
BEL,E,2010,.
BEL,E,2011,.
BEL,F,1995,13505.2134
BEL,F,1996,13806.42357
BEL,F,1997,14199.2917
BEL,F,1998,14663.39467
BEL,F,1999,15322.34087
BEL,F,2000,15959.70822
BEL,F,2001,16555.74277
BEL,F,2002,17039.31813
BEL,F,2003,17581.46465
BEL,F,2004,18054.91606
BEL,F,2005,18677.48875
BEL,F,2006,19478.88024
BEL,F,2007,20412.16384
BEL,F,2008,21405.76869
BEL,F,2009,22249.10467
BEL,F,2010,.
BEL,F,2011,.
BEL,50,1995,6061.837683
BEL,50,1996,6242.19071
BEL,50,1997,6452.798182
BEL,50,1998,6697.596857
BEL,50,1999,6968.735958
BEL,50,2000,7295.617288
BEL,50,2001,7589.159689
BEL,50,2002,7947.068611
BEL,50,2003,8241.839785
BEL,50,2004,8504.577411
BEL,50,2005,8789.127591
BEL,50,2006,9093.786876
BEL,50,2007,9448.461998
BEL,50,2008,9790.085515
BEL,50,2009,9994.707775
BEL,50,2010,.
BEL,50,2011,.
BEL,51,1995,19618.62928
BEL,51,1996,20467.9748
BEL,51,1997,21418.36461
BEL,51,1998,22383.91615
BEL,51,1999,23448.01168
BEL,51,2000,24425.86802
BEL,51,2001,25289.36296
BEL,51,2002,26103.69468
BEL,51,2003,26962.62889
BEL,51,2004,27806.36456
BEL,51,2005,28736.37192
BEL,51,2006,29812.67915
BEL,51,2007,31086.20659
BEL,51,2008,32107.56648
BEL,51,2009,32533.39809
BEL,51,2010,.
BEL,51,2011,.
BEL,52,1995,16696.20944
BEL,52,1996,17223.05729
BEL,52,1997,17681.61503
BEL,52,1998,18327.83345
BEL,52,1999,19055.0559
BEL,52,2000,19760.10756
BEL,52,2001,20567.42441
BEL,52,2002,21349.30549
BEL,52,2003,22108.77095
BEL,52,2004,23025.42439
BEL,52,2005,23925.02263
BEL,52,2006,24775.32103
BEL,52,2007,25637.40583
BEL,52,2008,26420.46186
BEL,52,2009,27055.31988
BEL,52,2010,.
BEL,52,2011,.
BEL,H,1995,9962.979228
BEL,H,1996,10154.30756
BEL,H,1997,10345.22479
BEL,H,1998,10538.37478
BEL,H,1999,10798.12778
BEL,H,2000,11029.46708
BEL,H,2001,11231.07269
BEL,H,2002,11480.60674
BEL,H,2003,11667.19422
BEL,H,2004,11901.74219
BEL,H,2005,12119.91225
BEL,H,2006,12390.76123
BEL,H,2007,12731.65743
BEL,H,2008,13084.18787
BEL,H,2009,13374.29672
BEL,H,2010,.
BEL,H,2011,.
BEL,60,1995,19496.53239
BEL,60,1996,20360.47608
BEL,60,1997,21391.854
BEL,60,1998,22401.07626
BEL,60,1999,23319.4643
BEL,60,2000,24435.42034
BEL,60,2001,25178.9651
BEL,60,2002,26380.28782
BEL,60,2003,27272.1006
BEL,60,2004,28316.6487
BEL,60,2005,27888.46492
BEL,60,2006,27602.9204
BEL,60,2007,27483.58932
BEL,60,2008,27360.28171
BEL,60,2009,26971.00683
BEL,60,2010,.
BEL,60,2011,.
BEL,61,1995,80.60835503
BEL,61,1996,75.78477429
BEL,61,1997,71.24983523
BEL,61,1998,66.98626562
BEL,61,1999,73.28401023
BEL,61,2000,151.2746692
BEL,61,2001,188.5634494
BEL,61,2002,194.2374623
BEL,61,2003,245.91319
BEL,61,2004,1034.269826
BEL,61,2005,2451.057573
BEL,61,2006,2648.800657
BEL,61,2007,3009.698213
BEL,61,2008,3332.114253
BEL,61,2009,3692.032049
BEL,61,2010,.
BEL,61,2011,.
BEL,62,1995,1858.118305
BEL,62,1996,1837.682857
BEL,62,1997,1801.271931
BEL,62,1998,1809.638809
BEL,62,1999,1863.102326
BEL,62,2000,1886.555535
BEL,62,2001,1991.599213
BEL,62,2002,2045.816671
BEL,62,2003,1998.538742
BEL,62,2004,1953.47269
BEL,62,2005,1862.242622
BEL,62,2006,1828.507924
BEL,62,2007,1831.453464
BEL,62,2008,1819.934661
BEL,62,2009,1785.29218
BEL,62,2010,.
BEL,62,2011,.
BEL,63,1995,19981.9601
BEL,63,1996,20587.57087
BEL,63,1997,21157.16482
BEL,63,1998,22336.76044
BEL,63,1999,23312.81027
BEL,63,2000,24273.05819
BEL,63,2001,25100.36337
BEL,63,2002,25684.59798
BEL,63,2003,26240.19017
BEL,63,2004,27170.29037
BEL,63,2005,29697.90579
BEL,63,2006,31308.91796
BEL,63,2007,32642.65605
BEL,63,2008,34051.51094
BEL,63,2009,35362.18654
BEL,63,2010,.
BEL,63,2011,.
BEL,64,1995,7320.617988
BEL,64,1996,7719.062961
BEL,64,1997,8132.158141
BEL,64,1998,8516.491971
BEL,64,1999,8829.243168
BEL,64,2000,9406.199724
BEL,64,2001,10248.59011
BEL,64,2002,10483.02482
BEL,64,2003,10579.64039
BEL,64,2004,10804.03917
BEL,64,2005,11147.30062
BEL,64,2006,11391.68436
BEL,64,2007,11594.16796
BEL,64,2008,11864.05143
BEL,64,2009,12327.14406
BEL,64,2010,.
BEL,64,2011,.
BEL,J,1995,17204.64215
BEL,J,1996,17111.05458
BEL,J,1997,17454.34402
BEL,J,1998,17736.84864
BEL,J,1999,18160.13006
BEL,J,2000,18231.18746
BEL,J,2001,19541.02704
BEL,J,2002,20256.37469
BEL,J,2003,19879.12251
BEL,J,2004,20366.91654
BEL,J,2005,20281.00949
BEL,J,2006,20298.22022
BEL,J,2007,20359.05286
BEL,J,2008,20652.19792
BEL,J,2009,20675.6062
BEL,J,2010,.
BEL,J,2011,.
BEL,70,1995,260021.3661
BEL,70,1996,269241.1099
BEL,70,1997,278563.8577
BEL,70,1998,287522.6362
BEL,70,1999,296241.3712
BEL,70,2000,305245.7861
BEL,70,2001,314409.5595
BEL,70,2002,322639.6248
BEL,70,2003,331795.4981
BEL,70,2004,341801.4018
BEL,70,2005,353362.3557
BEL,70,2006,366120.5551
BEL,70,2007,379227.1381
BEL,70,2008,392568.7636
BEL,70,2009,405269.7569
BEL,70,2010,.
BEL,70,2011,.
BEL,71t74,1995,17680.92774
BEL,71t74,1996,18373.08913
BEL,71t74,1997,19264.26857
BEL,71t74,1998,20813.25777
BEL,71t74,1999,22518.80276
BEL,71t74,2000,24941.11638
BEL,71t74,2001,27488.44717
BEL,71t74,2002,29154.92286
BEL,71t74,2003,31034.09035
BEL,71t74,2004,33353.98787
BEL,71t74,2005,35658.44699
BEL,71t74,2006,37876.20214
BEL,71t74,2007,40318.185
BEL,71t74,2008,43218.69793
BEL,71t74,2009,44946.59265
BEL,71t74,2010,.
BEL,71t74,2011,.
BEL,L,1995,46700.24152
BEL,L,1996,46904.02381
BEL,L,1997,47208.2167
BEL,L,1998,47235.17468
BEL,L,1999,47796.70099
BEL,L,2000,48476.17427
BEL,L,2001,48703.46411
BEL,L,2002,49014.76565
BEL,L,2003,49359.041
BEL,L,2004,49212.11496
BEL,L,2005,49783.60433
BEL,L,2006,49983.91736
BEL,L,2007,50553.7704
BEL,L,2008,51230.59946
BEL,L,2009,52136.0849
BEL,L,2010,.
BEL,L,2011,.
BEL,M,1995,27345.28641
BEL,M,1996,26762.82821
BEL,M,1997,26252.6431
BEL,M,1998,25841.55509
BEL,M,1999,25511.45245
BEL,M,2000,25106.14968
BEL,M,2001,24681.33322
BEL,M,2002,24261.79182
BEL,M,2003,23875.82288
BEL,M,2004,23600.372
BEL,M,2005,23369.33804
BEL,M,2006,23134.27247
BEL,M,2007,22896.28406
BEL,M,2008,22697.98406
BEL,M,2009,22544.93221
BEL,M,2010,.
BEL,M,2011,.
BEL,N,1995,17564.13365
BEL,N,1996,18069.33001
BEL,N,1997,18553.06869
BEL,N,1998,19052.08181
BEL,N,1999,19537.64892
BEL,N,2000,20124.53046
BEL,N,2001,20646.8369
BEL,N,2002,21292.02643
BEL,N,2003,21771.70425
BEL,N,2004,22355.19123
BEL,N,2005,22887.16899
BEL,N,2006,23430.6725
BEL,N,2007,23996.11044
BEL,N,2008,24619.04446
BEL,N,2009,25007.95015
BEL,N,2010,.
BEL,N,2011,.
BEL,O,1995,10116.91211
BEL,O,1996,10306.01398
BEL,O,1997,10738.3199
BEL,O,1998,11008.15502
BEL,O,1999,11484.72322
BEL,O,2000,12054.37472
BEL,O,2001,12649.2102
BEL,O,2002,13018.46222
BEL,O,2003,13513.72669
BEL,O,2004,14071.04536
BEL,O,2005,14547.72211
BEL,O,2006,15243.40439
BEL,O,2007,16039.18845
BEL,O,2008,16751.5511
BEL,O,2009,17271.12206
BEL,O,2010,.
BEL,O,2011,.
BEL,P,1995,NA
BEL,P,1996,NA
BEL,P,1997,NA
BEL,P,1998,NA
BEL,P,1999,NA
BEL,P,2000,NA
BEL,P,2001,NA
BEL,P,2002,NA
BEL,P,2003,NA
BEL,P,2004,NA
BEL,P,2005,NA
BEL,P,2006,NA
BEL,P,2007,NA
BEL,P,2008,NA
BEL,P,2009,NA
BEL,P,2010,.
BEL,P,2011,.
BGR,AtB,1995,248.9381876
BGR,AtB,1996,251.7501629
BGR,AtB,1997,260.6316912
BGR,AtB,1998,267.9933566
BGR,AtB,1999,276.0744054
BGR,AtB,2000,283.6482626
BGR,AtB,2001,294.3614754
BGR,AtB,2002,304.7478399
BGR,AtB,2003,316.4987712
BGR,AtB,2004,329.9380761
BGR,AtB,2005,346.9643615
BGR,AtB,2006,361.5271022
BGR,AtB,2007,370.6433796
BGR,AtB,2008,391.0192374
BGR,AtB,2009,390.1361019
BGR,AtB,2010,.
BGR,AtB,2011,.
BGR,C,1995,76.50041643
BGR,C,1996,74.04543445
BGR,C,1997,71.73698189
BGR,C,1998,69.74682768
BGR,C,1999,68.43921841
BGR,C,2000,67.20943819
BGR,C,2001,66.40284429
BGR,C,2002,65.66189681
BGR,C,2003,65.37709694
BGR,C,2004,65.97101655
BGR,C,2005,68.21645988
BGR,C,2006,75.98441743
BGR,C,2007,84.87056064
BGR,C,2008,94.57750211
BGR,C,2009,99.59060037
BGR,C,2010,.
BGR,C,2011,.
BGR,15t16,1995,125.9479574
BGR,15t16,1996,123.9515476
BGR,15t16,1997,120.271978
BGR,15t16,1998,118.4824148
BGR,15t16,1999,116.0767947
BGR,15t16,2000,114.4772285
BGR,15t16,2001,113.5211332
BGR,15t16,2002,112.9059004
BGR,15t16,2003,113.8095458
BGR,15t16,2004,114.9373404
BGR,15t16,2005,117.8305892
BGR,15t16,2006,121.9496555
BGR,15t16,2007,128.1205445
BGR,15t16,2008,135.0543026
BGR,15t16,2009,137.1943055
BGR,15t16,2010,.
BGR,15t16,2011,.
BGR,17t18,1995,38.9958824
BGR,17t18,1996,39.21391284
BGR,17t18,1997,38.56596155
BGR,17t18,1998,38.7389959
BGR,17t18,1999,38.68106675
BGR,17t18,2000,39.58348807
BGR,17t18,2001,41.43025427
BGR,17t18,2002,44.06338997
BGR,17t18,2003,48.3429678
BGR,17t18,2004,53.00462321
BGR,17t18,2005,59.09870426
BGR,17t18,2006,66.072848
BGR,17t18,2007,74.75045394
BGR,17t18,2008,83.92858622
BGR,17t18,2009,88.39785091
BGR,17t18,2010,.
BGR,17t18,2011,.
BGR,19,1995,9.544060952
BGR,19,1996,9.597422888
BGR,19,1997,9.438839821
BGR,19,1998,9.481189175
BGR,19,1999,9.190613945
BGR,19,2000,8.967976036
BGR,19,2001,8.873538277
BGR,19,2002,8.82291173
BGR,19,2003,8.941257413
BGR,19,2004,8.985762222
BGR,19,2005,9.213784621
BGR,19,2006,9.509422702
BGR,19,2007,9.967490042
BGR,19,2008,10.48580522
BGR,19,2009,10.62638913
BGR,19,2010,.
BGR,19,2011,.
BGR,20,1995,7.093871001
BGR,20,1996,7.08226384
BGR,20,1997,6.934154788
BGR,20,1998,6.92124791
BGR,20,1999,6.892076886
